"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","n_per_group","prop_de","n_exclusive","median_lib"
12829,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3687,1,"TMMwsp",TRUE,FALSE,1.21323609585565,"ctc_pipeline",18,2,5,0,0,737370.5
4714,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.706609048753654,"edger_default",18,2,5,0,0,737370.5
8647,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3933,1,"TMMwsp",TRUE,FALSE,0.769058303919695,"ablate_filter",18,2,5,0,0,737370.5
9142,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.15622643256189,"ablate_exclusive",18,2,5,0,0,737370.5
12829,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3687,1,"TMM",TRUE,FALSE,1.22704454189627,"ablate_tmmwsp",18,2,5,0,0,737370.5
12829,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3687,1,"TMMwsp",TRUE,FALSE,1.21323609585565,"ablate_priorcount",18,2,5,0,0,737370.5
12829,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3687,1,"TMMwsp",TRUE,FALSE,1.21323609585565,"ablate_fdr",18,2,5,0,0,737370.5
12829,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3687,1,"TMMwsp",TRUE,FALSE,1.21323609585565,"ablate_shrinkfloor",18,2,5,0,0,737370.5
12829,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3687,1,"TMMwsp",TRUE,FALSE,1.21323609585565,"ablate_lowinput",18,2,5,0,0,737370.5
10582,3,0,3,0,NA,0,1,0.1,NA,NA,NA,0,0,3932,1,"TMMwsp",FALSE,FALSE,0.890928500139664,"batch_removed",18,2,5,0,0,737370.5
10582,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3932,1,"TMMwsp",FALSE,FALSE,1.10429537573259,"batch_ignored",18,2,5,0,0,737370.5
12829,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3687,1,"TMMwsp",TRUE,FALSE,1.21323609585565,"fix_filter",18,2,5,0,0,737370.5
11859,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3498,1,"TMMwsp",TRUE,FALSE,1.07043402590263,"ctc_pipeline",18,3,8,0,0,1093415
4848,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.620649666018521,"edger_default",18,3,8,0,0,1093415
8350,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3502,1,"TMMwsp",TRUE,FALSE,0.657216949178392,"ablate_filter",18,3,8,0,0,1093415
8361,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.02649893467039,"ablate_exclusive",18,3,8,0,0,1093415
11859,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3498,1,"TMM",TRUE,FALSE,1.08235176924729,"ablate_tmmwsp",18,3,8,0,0,1093415
11859,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3498,1,"TMMwsp",TRUE,FALSE,1.07043402590263,"ablate_priorcount",18,3,8,0,0,1093415
11859,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3498,1,"TMMwsp",TRUE,FALSE,1.07043402590263,"ablate_fdr",18,3,8,0,0,1093415
11859,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3498,1,"TMMwsp",TRUE,FALSE,1.07043402590263,"ablate_shrinkfloor",18,3,8,0,0,1093415
11859,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3498,1,"TMMwsp",TRUE,FALSE,1.07043402590263,"ablate_lowinput",18,3,8,0,0,1093415
10349,3,0,3,0,NA,0,1,0.1,NA,NA,NA,0,0,3502,1,"TMMwsp",FALSE,FALSE,0.881452799324173,"batch_removed",18,3,8,0,0,1093415
10349,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3502,1,"TMMwsp",FALSE,FALSE,1.0235652944932,"batch_ignored",18,3,8,0,0,1093415
11859,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3498,1,"TMMwsp",TRUE,FALSE,1.07043402590263,"fix_filter",18,3,8,0,0,1093415
11635,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3299,1,"TMMwsp",TRUE,FALSE,1.28399255602773,"ctc_pipeline",19,1,3,0,0,619345
4036,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.799854386364832,"edger_default",19,1,3,0,0,619345
8275,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4239,1,"TMMwsp",TRUE,FALSE,0.909049109045604,"ablate_filter",19,1,3,0,0,619345
8336,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.19806339882013,"ablate_exclusive",19,1,3,0,0,619345
11635,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3299,1,"TMM",TRUE,FALSE,1.31866838052076,"ablate_tmmwsp",19,1,3,0,0,619345
11635,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3299,1,"TMMwsp",TRUE,FALSE,1.28399255602773,"ablate_priorcount",19,1,3,0,0,619345
11635,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3299,1,"TMMwsp",TRUE,FALSE,1.28399255602773,"ablate_fdr",19,1,3,0,0,619345
11635,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3299,1,"TMMwsp",TRUE,FALSE,1.28399255602773,"ablate_shrinkfloor",19,1,3,0,0,619345
11635,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3299,1,"TMMwsp",TRUE,FALSE,1.28399255602773,"ablate_lowinput",19,1,3,0,0,619345
10392,60,0,60,0,NA,0,1,0.1,NA,NA,NA,0,0,4136,1,"TMMwsp",FALSE,FALSE,0.832187561036793,"batch_removed",19,1,3,0,0,619345
10392,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4136,1,"TMMwsp",FALSE,FALSE,1.2672644791873,"batch_ignored",19,1,3,0,0,619345
11635,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3299,1,"TMMwsp",TRUE,FALSE,1.28399255602773,"fix_filter",19,1,3,0,0,619345
12642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3693,1,"TMMwsp",TRUE,FALSE,1.25611484454531,"ctc_pipeline",19,2,5,0,0,960597.5
4827,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.74421660325827,"edger_default",19,2,5,0,0,960597.5
8824,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3997,1,"TMMwsp",TRUE,FALSE,0.813608594180917,"ablate_filter",19,2,5,0,0,960597.5
8949,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.1903069404472,"ablate_exclusive",19,2,5,0,0,960597.5
12642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3693,1,"TMM",TRUE,FALSE,1.2647263485851,"ablate_tmmwsp",19,2,5,0,0,960597.5
12642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3693,1,"TMMwsp",TRUE,FALSE,1.25611484454531,"ablate_priorcount",19,2,5,0,0,960597.5
12642,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3693,1,"TMMwsp",TRUE,FALSE,1.25611484454531,"ablate_fdr",19,2,5,0,0,960597.5
12642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3693,1,"TMMwsp",TRUE,FALSE,1.25611484454531,"ablate_shrinkfloor",19,2,5,0,0,960597.5
12642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3693,1,"TMMwsp",TRUE,FALSE,1.25611484454531,"ablate_lowinput",19,2,5,0,0,960597.5
10475,3,0,3,0,NA,0,1,0.1,NA,NA,NA,0,0,3997,1,"TMMwsp",FALSE,FALSE,0.879910867051379,"batch_removed",19,2,5,0,0,960597.5
10475,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3997,1,"TMMwsp",FALSE,FALSE,1.11611565079655,"batch_ignored",19,2,5,0,0,960597.5
12642,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3693,1,"TMMwsp",TRUE,FALSE,1.25611484454531,"fix_filter",19,2,5,0,0,960597.5
11550,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.10499943067143,"ctc_pipeline",19,3,8,0,0,891951
4361,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.589737136958854,"edger_default",19,3,8,0,0,891951
7815,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3454,1,"TMMwsp",TRUE,FALSE,0.629782991137372,"ablate_filter",19,3,8,0,0,891951
8104,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.05954747031588,"ablate_exclusive",19,3,8,0,0,891951
11550,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3446,1,"TMM",TRUE,FALSE,1.11341509965969,"ablate_tmmwsp",19,3,8,0,0,891951
11550,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.10499943067143,"ablate_priorcount",19,3,8,0,0,891951
11550,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.10499943067143,"ablate_fdr",19,3,8,0,0,891951
11550,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.10499943067143,"ablate_shrinkfloor",19,3,8,0,0,891951
11550,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.10499943067143,"ablate_lowinput",19,3,8,0,0,891951
10096,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3453,1,"TMMwsp",FALSE,FALSE,0.901721925851771,"batch_removed",19,3,8,0,0,891951
10096,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3453,1,"TMMwsp",FALSE,FALSE,1.04075386741601,"batch_ignored",19,3,8,0,0,891951
11550,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.10499943067143,"fix_filter",19,3,8,0,0,891951
12202,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3270,1,"TMMwsp",TRUE,FALSE,1.13055259447992,"ctc_pipeline",20,1,3,0,0,1021336.5
4801,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.728366112562429,"edger_default",20,1,3,0,0,1021336.5
8980,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4179,1,"TMMwsp",TRUE,FALSE,0.81393733844008,"ablate_filter",20,1,3,0,0,1021336.5
8932,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.05011758790377,"ablate_exclusive",20,1,3,0,0,1021336.5
12202,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3270,1,"TMM",TRUE,FALSE,1.13226491921075,"ablate_tmmwsp",20,1,3,0,0,1021336.5
12202,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3270,1,"TMMwsp",TRUE,FALSE,1.13055259447992,"ablate_priorcount",20,1,3,0,0,1021336.5
12202,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3270,1,"TMMwsp",TRUE,FALSE,1.13055259447992,"ablate_fdr",20,1,3,0,0,1021336.5
12202,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3270,1,"TMMwsp",TRUE,FALSE,1.13055259447992,"ablate_shrinkfloor",20,1,3,0,0,1021336.5
12202,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3270,1,"TMMwsp",TRUE,FALSE,1.13055259447992,"ablate_lowinput",20,1,3,0,0,1021336.5
10933,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,4108,1,"TMMwsp",FALSE,FALSE,0.747302835497807,"batch_removed",20,1,3,0,0,1021336.5
10933,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4108,1,"TMMwsp",FALSE,FALSE,1.18095379295615,"batch_ignored",20,1,3,0,0,1021336.5
12202,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3270,1,"TMMwsp",TRUE,FALSE,1.13055259447992,"fix_filter",20,1,3,0,0,1021336.5
12834,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3518,1,"TMMwsp",TRUE,FALSE,1.22621638805482,"ctc_pipeline",20,2,5,0,0,939621.5
5084,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.762053270396513,"edger_default",20,2,5,0,0,939621.5
8863,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3779,1,"TMMwsp",TRUE,FALSE,0.819020793457568,"ablate_filter",20,2,5,0,0,939621.5
9316,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.17667333806455,"ablate_exclusive",20,2,5,0,0,939621.5
12834,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3518,1,"TMM",TRUE,FALSE,1.24398524575385,"ablate_tmmwsp",20,2,5,0,0,939621.5
12834,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3518,1,"TMMwsp",TRUE,FALSE,1.22621638805482,"ablate_priorcount",20,2,5,0,0,939621.5
12834,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3518,1,"TMMwsp",TRUE,FALSE,1.22621638805482,"ablate_fdr",20,2,5,0,0,939621.5
12834,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3518,1,"TMMwsp",TRUE,FALSE,1.22621638805482,"ablate_shrinkfloor",20,2,5,0,0,939621.5
12834,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3518,1,"TMMwsp",TRUE,FALSE,1.22621638805482,"ablate_lowinput",20,2,5,0,0,939621.5
10592,15,0,15,0,NA,0,1,0.1,NA,NA,NA,0,0,3775,1,"TMMwsp",FALSE,FALSE,0.895574130214926,"batch_removed",20,2,5,0,0,939621.5
10592,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3775,1,"TMMwsp",FALSE,FALSE,1.0937274243762,"batch_ignored",20,2,5,0,0,939621.5
12834,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3518,1,"TMMwsp",TRUE,FALSE,1.22621638805482,"fix_filter",20,2,5,0,0,939621.5
11335,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3484,1,"TMMwsp",TRUE,FALSE,1.12808131241773,"ctc_pipeline",20,3,8,0,0,680684
4091,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.583982204901941,"edger_default",20,3,8,0,0,680684
7584,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3493,1,"TMMwsp",TRUE,FALSE,0.62931919055666,"ablate_filter",20,3,8,0,0,680684
7851,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.08009030944408,"ablate_exclusive",20,3,8,0,0,680684
11335,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3484,1,"TMM",TRUE,FALSE,1.13647723468905,"ablate_tmmwsp",20,3,8,0,0,680684
11335,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3484,1,"TMMwsp",TRUE,FALSE,1.12808131241773,"ablate_priorcount",20,3,8,0,0,680684
11335,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3484,1,"TMMwsp",TRUE,FALSE,1.12808131241773,"ablate_fdr",20,3,8,0,0,680684
11335,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3484,1,"TMMwsp",TRUE,FALSE,1.12808131241773,"ablate_shrinkfloor",20,3,8,0,0,680684
11335,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3484,1,"TMMwsp",TRUE,FALSE,1.12808131241773,"ablate_lowinput",20,3,8,0,0,680684
9859,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3492,1,"TMMwsp",FALSE,FALSE,0.928018698368467,"batch_removed",20,3,8,0,0,680684
9859,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3492,1,"TMMwsp",FALSE,FALSE,1.06513773944537,"batch_ignored",20,3,8,0,0,680684
11335,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3484,1,"TMMwsp",TRUE,FALSE,1.12808131241773,"fix_filter",20,3,8,0,0,680684
11437,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3204,1,"TMMwsp",TRUE,FALSE,1.29259925925961,"ctc_pipeline",21,1,3,0,0,626470
3851,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.777881584233263,"edger_default",21,1,3,0,0,626470
7888,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4037,1,"TMMwsp",TRUE,FALSE,0.838067069349324,"ablate_filter",21,1,3,0,0,626470
8233,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.24646373274722,"ablate_exclusive",21,1,3,0,0,626470
11437,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3204,1,"TMM",TRUE,FALSE,1.31806393257214,"ablate_tmmwsp",21,1,3,0,0,626470
11437,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3204,1,"TMMwsp",TRUE,FALSE,1.29259925925961,"ablate_priorcount",21,1,3,0,0,626470
11437,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3204,1,"TMMwsp",TRUE,FALSE,1.29259925925961,"ablate_fdr",21,1,3,0,0,626470
11437,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3204,1,"TMMwsp",TRUE,FALSE,1.29259925925961,"ablate_shrinkfloor",21,1,3,0,0,626470
11437,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3204,1,"TMMwsp",TRUE,FALSE,1.29259925925961,"ablate_lowinput",21,1,3,0,0,626470
10173,8,0,8,0,NA,0,1,0.1,NA,NA,NA,0,0,3913,1,"TMMwsp",FALSE,FALSE,0.824215813925246,"batch_removed",21,1,3,0,0,626470
10173,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3913,1,"TMMwsp",FALSE,FALSE,1.27132648839082,"batch_ignored",21,1,3,0,0,626470
11437,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3204,1,"TMMwsp",TRUE,FALSE,1.29259925925961,"fix_filter",21,1,3,0,0,626470
13468,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3559,1,"TMMwsp",TRUE,FALSE,1.16474501197903,"ctc_pipeline",21,2,5,0,0,1097255.5
5429,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.691572900405164,"edger_default",21,2,5,0,0,1097255.5
9311,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3882,1,"TMMwsp",TRUE,FALSE,0.751901760685635,"ablate_filter",21,2,5,0,0,1097255.5
9909,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.11148372785746,"ablate_exclusive",21,2,5,0,0,1097255.5
13468,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3559,1,"TMM",TRUE,FALSE,1.16507809285497,"ablate_tmmwsp",21,2,5,0,0,1097255.5
13468,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3559,1,"TMMwsp",TRUE,FALSE,1.16474501197903,"ablate_priorcount",21,2,5,0,0,1097255.5
13468,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3559,1,"TMMwsp",TRUE,FALSE,1.16474501197903,"ablate_fdr",21,2,5,0,0,1097255.5
13468,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3559,1,"TMMwsp",TRUE,FALSE,1.16474501197903,"ablate_shrinkfloor",21,2,5,0,0,1097255.5
13468,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3559,1,"TMMwsp",TRUE,FALSE,1.16474501197903,"ablate_lowinput",21,2,5,0,0,1097255.5
11257,2,0,2,0,NA,0,1,0.1,NA,NA,NA,0,0,3877,1,"TMMwsp",FALSE,FALSE,0.852671107101698,"batch_removed",21,2,5,0,0,1097255.5
11257,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3877,1,"TMMwsp",FALSE,FALSE,1.05462278121754,"batch_ignored",21,2,5,0,0,1097255.5
13468,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3559,1,"TMMwsp",TRUE,FALSE,1.16474501197903,"fix_filter",21,2,5,0,0,1097255.5
11999,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3347,1,"TMMwsp",TRUE,FALSE,1.0566454523886,"ctc_pipeline",21,3,8,0,0,1123556
4978,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.595652912882699,"edger_default",21,3,8,0,0,1123556
8330,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3352,1,"TMMwsp",TRUE,FALSE,0.632990541887806,"ablate_filter",21,3,8,0,0,1123556
8652,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.01290090299854,"ablate_exclusive",21,3,8,0,0,1123556
11999,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3347,1,"TMM",TRUE,FALSE,1.06401796982191,"ablate_tmmwsp",21,3,8,0,0,1123556
11999,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3347,1,"TMMwsp",TRUE,FALSE,1.0566454523886,"ablate_priorcount",21,3,8,0,0,1123556
11999,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3347,1,"TMMwsp",TRUE,FALSE,1.0566454523886,"ablate_fdr",21,3,8,0,0,1123556
11999,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3347,1,"TMMwsp",TRUE,FALSE,1.0566454523886,"ablate_shrinkfloor",21,3,8,0,0,1123556
11999,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3347,1,"TMMwsp",TRUE,FALSE,1.0566454523886,"ablate_lowinput",21,3,8,0,0,1123556
10520,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3352,1,"TMMwsp",FALSE,FALSE,0.858690798205632,"batch_removed",21,3,8,0,0,1123556
10520,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3352,1,"TMMwsp",FALSE,FALSE,1.00429995488373,"batch_ignored",21,3,8,0,0,1123556
11999,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3347,1,"TMMwsp",TRUE,FALSE,1.0566454523886,"fix_filter",21,3,8,0,0,1123556
12491,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3235,1,"TMMwsp",TRUE,FALSE,1.14273458299464,"ctc_pipeline",22,1,3,0,0,1102699
4821,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.717219978597155,"edger_default",22,1,3,0,0,1102699
8954,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4133,1,"TMMwsp",TRUE,FALSE,0.778002915900244,"ablate_filter",22,1,3,0,0,1102699
9256,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.09726305039712,"ablate_exclusive",22,1,3,0,0,1102699
12491,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3235,1,"TMM",TRUE,FALSE,1.15192433863485,"ablate_tmmwsp",22,1,3,0,0,1102699
12491,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3235,1,"TMMwsp",TRUE,FALSE,1.14273458299464,"ablate_priorcount",22,1,3,0,0,1102699
12491,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3235,1,"TMMwsp",TRUE,FALSE,1.14273458299464,"ablate_fdr",22,1,3,0,0,1102699
12491,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3235,1,"TMMwsp",TRUE,FALSE,1.14273458299464,"ablate_shrinkfloor",22,1,3,0,0,1102699
12491,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3235,1,"TMMwsp",TRUE,FALSE,1.14273458299464,"ablate_lowinput",22,1,3,0,0,1102699
11247,13,0,13,0,NA,0,1,0.1,NA,NA,NA,0,0,4039,1,"TMMwsp",FALSE,FALSE,0.734665486879147,"batch_removed",22,1,3,0,0,1102699
11247,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4039,1,"TMMwsp",FALSE,FALSE,1.17216246871339,"batch_ignored",22,1,3,0,0,1102699
12491,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3235,1,"TMMwsp",TRUE,FALSE,1.14273458299464,"fix_filter",22,1,3,0,0,1102699
12667,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3580,1,"TMMwsp",TRUE,FALSE,1.24609437630946,"ctc_pipeline",22,2,5,0,0,861864
4676,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.746547915329233,"edger_default",22,2,5,0,0,861864
8525,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3849,1,"TMMwsp",TRUE,FALSE,0.797351880313994,"ablate_filter",22,2,5,0,0,861864
9087,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.20054943191284,"ablate_exclusive",22,2,5,0,0,861864
12667,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3580,1,"TMM",TRUE,FALSE,1.27319935255634,"ablate_tmmwsp",22,2,5,0,0,861864
12667,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3580,1,"TMMwsp",TRUE,FALSE,1.24609437630946,"ablate_priorcount",22,2,5,0,0,861864
12667,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3580,1,"TMMwsp",TRUE,FALSE,1.24609437630946,"ablate_fdr",22,2,5,0,0,861864
12667,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3580,1,"TMMwsp",TRUE,FALSE,1.24609437630946,"ablate_shrinkfloor",22,2,5,0,0,861864
