"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","batch_sd","batch_balanced","n_per_group","median_lib"
13042,160,154,6,1720,0.0895348837209302,0.9625,0.0375,0.1,0.291261112970407,0,0.00256410256410256,0,64,3452,0.982618771726535,"TMMwsp",TRUE,FALSE,1.20342911277474,"ctc_pipeline",32,2,0.35,TRUE,5,975893.5
10829,243,198,45,1720,0.115116279069767,0.814814814814815,0.185185185185185,0.1,0.264150554968627,0,0.00256410256410256,0,64,3758,0.982969664715274,"TMMwsp",FALSE,FALSE,0.86763165723933,"batch_removed",32,2,0.35,TRUE,5,975893.5
10829,148,147,1,1720,0.0854651162790698,0.993243243243243,0.00675675675675676,0.1,0.283398371430946,0,0.00256410256410256,0,64,3758,0.982969664715274,"TMMwsp",FALSE,FALSE,1.09012393208667,"batch_ignored",32,2,0.35,TRUE,5,975893.5
11492,110,106,4,1720,0.0616279069767442,0.963636363636364,0.0363636363636364,0.1,0.238139836665287,0,0,0,51,3767,0.986461375099549,"TMMwsp",TRUE,FALSE,1.34584657249643,"ctc_pipeline",32,3,0.7,TRUE,5,719454
9407,187,150,37,1720,0.0872093023255814,0.802139037433155,0.197860962566845,0.1,0.217269169130394,0,0.00246913580246914,0,51,4043,0.987385604748949,"TMMwsp",FALSE,FALSE,0.905706097180803,"batch_removed",32,3,0.7,TRUE,5,719454
9407,55,54,1,1720,0.0313953488372093,0.981818181818182,0.0181818181818182,0.1,0.227390915875386,0,0,0,51,4043,0.987385604748949,"TMMwsp",FALSE,FALSE,1.49269068423313,"batch_ignored",32,3,0.7,TRUE,5,719454
13495,73,66,7,1720,0.0383720930232558,0.904109589041096,0.0958904109589041,0.1,0.189225058187254,0,0,0,58,2908,0.985213204951857,"TMMwsp",TRUE,FALSE,1.45564139593784,"ctc_pipeline",32,4,0,FALSE,5,838498.5
10357,1390,268,1122,1720,0.155813953488372,0.192805755395683,0.807194244604317,0.1,0.147628703730519,0,0.00483091787439614,0,58,4019,0.985568549390396,"TMMwsp",FALSE,FALSE,0.910106281899686,"batch_removed",32,4,0,FALSE,5,838498.5
10357,143,138,5,1720,0.0802325581395349,0.965034965034965,0.034965034965035,0.1,0.246412238127057,0,0.00241545893719807,0,58,4019,0.985568549390396,"TMMwsp",FALSE,FALSE,1.04739268853884,"batch_ignored",32,4,0,FALSE,5,838498.5
13706,87,85,2,1720,0.0494186046511628,0.977011494252874,0.0229885057471264,0.1,0.219838353323875,0,0,0,63,2753,0.982201235016346,"TMMwsp",TRUE,FALSE,1.36278755801969,"ctc_pipeline",32,5,0.35,FALSE,5,870418.5
10560,1078,291,787,1720,0.169186046511628,0.269944341372913,0.730055658627087,0.1,0.172952048171769,0,0,0,63,3934,0.983985765124555,"TMMwsp",FALSE,FALSE,0.854721384654325,"batch_removed",32,5,0.35,FALSE,5,870418.5
10560,185,151,34,1720,0.0877906976744186,0.816216216216216,0.183783783783784,0.1,0.232402140190099,0,0,0,63,3934,0.983985765124555,"TMMwsp",FALSE,FALSE,1.06861893569064,"batch_ignored",32,5,0.35,FALSE,5,870418.5
12768,44,43,1,1720,0.025,0.977272727272727,0.0227272727272727,0.1,0.169174111888092,0,0,0,49,2992,0.989304812834225,"TMMwsp",TRUE,FALSE,1.47735848473245,"ctc_pipeline",32,6,0.7,FALSE,5,943898
9709,1185,228,957,1720,0.132558139534884,0.192405063291139,0.807594936708861,0.1,0.134085610207298,0,0.00246305418719212,0,49,4357,0.98875372963048,"TMMwsp",FALSE,FALSE,0.90573865521787,"batch_removed",32,6,0.7,FALSE,5,943898
9709,212,94,118,1720,0.0546511627906977,0.443396226415094,0.556603773584906,0.1,0.15656277398627,0,0.00246305418719212,0,49,4357,0.98875372963048,"TMMwsp",FALSE,FALSE,1.33881210505752,"batch_ignored",32,6,0.7,FALSE,5,943898
12207,121,121,0,1720,0.0703488372093023,1,0,0.1,0.267387510742185,0,0,0,69,3707,0.981926085783653,"TMMwsp",TRUE,FALSE,1.31757497432192,"ctc_pipeline",33,1,0,TRUE,5,793457
10132,189,156,33,1720,0.0906976744186047,0.825396825396825,0.174603174603175,0.1,0.236902854291387,0,0,0,69,4021,0.982840089529968,"TMMwsp",FALSE,FALSE,0.962674867978418,"batch_removed",33,1,0,TRUE,5,793457
10132,135,130,5,1720,0.0755813953488372,0.962962962962963,0.037037037037037,0.1,0.256983162417608,0,0,0,69,4021,0.982840089529968,"TMMwsp",FALSE,FALSE,1.05944886285456,"batch_ignored",33,1,0,TRUE,5,793457
12871,139,132,7,1720,0.0767441860465116,0.949640287769784,0.0503597122302158,0.1,0.263355740879984,0,0,0,66,3655,0.982489740082079,"TMMwsp",TRUE,FALSE,1.22637062751894,"ctc_pipeline",33,2,0.35,TRUE,5,878701.5
10626,201,161,40,1720,0.0936046511627907,0.800995024875622,0.199004975124378,0.1,0.237169316095222,0,0,0,66,3930,0.983206106870229,"TMMwsp",FALSE,FALSE,0.904001473279946,"batch_removed",33,2,0.35,TRUE,5,878701.5
10626,122,118,4,1720,0.0686046511627907,0.967213114754098,0.0327868852459016,0.1,0.25157193730867,0,0,0,66,3930,0.983206106870229,"TMMwsp",FALSE,FALSE,1.11115700261972,"batch_ignored",33,2,0.35,TRUE,5,878701.5
12496,111,107,4,1720,0.0622093023255814,0.963963963963964,0.036036036036036,0.1,0.257699395061013,0,0,0,65,3738,0.983948635634029,"TMMwsp",TRUE,FALSE,1.22387541264021,"ctc_pipeline",33,3,0.7,TRUE,5,1015639.5
10293,176,145,31,1720,0.0843023255813953,0.823863636363636,0.176136363636364,0.1,0.232492981151122,0,0,0,65,4003,0.983762178366225,"TMMwsp",FALSE,FALSE,0.880642091780109,"batch_removed",33,3,0.7,TRUE,5,1015639.5
10293,52,52,0,1720,0.0302325581395349,1,0,0.1,0.237574294581782,0,0,0,65,4003,0.983762178366225,"TMMwsp",FALSE,FALSE,1.41577243064622,"batch_ignored",33,3,0.7,TRUE,5,1015639.5
12977,76,72,4,1720,0.0418604651162791,0.947368421052632,0.0526315789473684,0.1,0.201551286651546,0,0,0,59,2977,0.981525025193147,"TMMwsp",TRUE,FALSE,1.52650049370204,"ctc_pipeline",33,4,0,FALSE,5,795808.5
9817,907,224,683,1720,0.130232558139535,0.24696802646086,0.75303197353914,0.1,0.154394844883808,0,0,0,59,4077,0.985528574932548,"TMMwsp",FALSE,FALSE,0.960713230457302,"batch_removed",33,4,0,FALSE,5,795808.5
9817,148,134,14,1720,0.077906976744186,0.905405405405405,0.0945945945945946,0.1,0.240971034647617,0,0,0,59,4077,0.985528574932548,"TMMwsp",FALSE,FALSE,1.07772750679725,"batch_ignored",33,4,0,FALSE,5,795808.5
13440,76,70,6,1720,0.0406976744186047,0.921052631578947,0.0789473684210526,0.1,0.220115207944648,0,0,0,61,2916,0.985253772290809,"TMMwsp",TRUE,FALSE,1.44221631471332,"ctc_pipeline",33,5,0.35,FALSE,5,931641
10352,519,196,323,1720,0.113953488372093,0.377649325626204,0.622350674373796,0.1,0.180979380168718,0,0,0,61,4301,0.985817251801906,"TMMwsp",FALSE,FALSE,0.907620772515451,"batch_removed",33,5,0.35,FALSE,5,931641
10352,162,124,38,1720,0.072093023255814,0.765432098765432,0.234567901234568,0.1,0.211825660873237,0,0,0,61,4301,0.985817251801906,"TMMwsp",FALSE,FALSE,1.14501812528702,"batch_ignored",33,5,0.35,FALSE,5,931641
13101,61,61,0,1720,0.0354651162790698,1,0,0.1,0.198470960198518,0,0,0,56,2928,0.984972677595628,"TMMwsp",TRUE,FALSE,1.43835351179827,"ctc_pipeline",33,6,0.7,FALSE,5,1007441
9937,814,191,623,1720,0.111046511627907,0.234643734643735,0.765356265356265,0.1,0.151326646770462,0,0,0,56,4192,0.986641221374046,"TMMwsp",FALSE,FALSE,0.881721927601235,"batch_removed",33,6,0.7,FALSE,5,1007441
9937,240,125,115,1720,0.0726744186046512,0.520833333333333,0.479166666666667,0.1,0.174843755849461,0,0,0,56,4192,0.986641221374046,"TMMwsp",FALSE,FALSE,1.3419849042801,"batch_ignored",33,6,0.7,FALSE,5,1007441
12333,110,105,5,1720,0.061046511627907,0.954545454545455,0.0454545454545455,0.1,0.254682058978693,0,0,0,47,3749,0.987463323552947,"TMMwsp",TRUE,FALSE,1.29304329430681,"ctc_pipeline",34,1,0,TRUE,5,559745
10189,182,145,37,1720,0.0843023255813953,0.796703296703297,0.203296703296703,0.1,0.233474625093497,0,0,0,47,4077,0.988471915624234,"TMMwsp",FALSE,FALSE,0.91009143153919,"batch_removed",34,1,0,TRUE,5,559745
10189,124,117,7,1720,0.0680232558139535,0.943548387096774,0.0564516129032258,0.1,0.250244671594912,0,0,0,47,4077,0.988471915624234,"TMMwsp",FALSE,FALSE,1.02929829402443,"batch_ignored",34,1,0,TRUE,5,559745
11590,105,99,6,1720,0.0575581395348837,0.942857142857143,0.0571428571428571,0.1,0.241929342043946,0,0,0,56,3730,0.984986595174263,"TMMwsp",TRUE,FALSE,1.38094639065252,"ctc_pipeline",34,2,0.35,TRUE,5,804674.5
9487,177,134,43,1720,0.077906976744186,0.757062146892655,0.242937853107345,0.1,0.220357346660874,0,0,0,56,4027,0.986093866401788,"TMMwsp",FALSE,FALSE,0.995958161356894,"batch_removed",34,2,0.35,TRUE,5,804674.5
9487,91,87,4,1720,0.0505813953488372,0.956043956043956,0.043956043956044,0.1,0.233181098315443,0,0,0,56,4027,0.986093866401788,"TMMwsp",FALSE,FALSE,1.21055625614588,"batch_ignored",34,2,0.35,TRUE,5,804674.5
13057,130,124,6,1720,0.072093023255814,0.953846153846154,0.0461538461538462,0.1,0.259638294064743,0,0.00493827160493827,0,64,3499,0.983709631323235,"TMMwsp",TRUE,FALSE,1.18028806280371,"ctc_pipeline",34,3,0.7,TRUE,5,981600.5
10701,171,143,28,1720,0.0831395348837209,0.83625730994152,0.16374269005848,0.1,0.235589271650038,0,0.00246913580246914,0,64,3783,0.983082209886334,"TMMwsp",FALSE,FALSE,0.854113732280224,"batch_removed",34,3,0.7,TRUE,5,981600.5
10701,62,62,0,1720,0.036046511627907,1,0,0.1,0.239637370966598,0,0.00246913580246914,0,64,3783,0.983082209886334,"TMMwsp",FALSE,FALSE,1.37005799587376,"batch_ignored",34,3,0.7,TRUE,5,981600.5
13691,79,77,2,1720,0.0447674418604651,0.974683544303797,0.0253164556962025,0.1,0.232795516524529,0,0,0,72,2723,0.981270657363202,"TMMwsp",TRUE,FALSE,1.3977932340866,"ctc_pipeline",34,4,0,FALSE,5,896328.5
10417,678,231,447,1720,0.134302325581395,0.34070796460177,0.65929203539823,0.1,0.18933161961523,0,0.00242718446601942,0,72,3857,0.981332641949702,"TMMwsp",FALSE,FALSE,0.85678374405709,"batch_removed",34,4,0,FALSE,5,896328.5
10417,160,148,12,1720,0.086046511627907,0.925,0.075,0.1,0.257849496760669,0,0,0,72,3857,0.981332641949702,"TMMwsp",FALSE,FALSE,0.988633359284934,"batch_ignored",34,4,0,FALSE,5,896328.5
14022,95,89,6,1720,0.0517441860465116,0.936842105263158,0.0631578947368421,0.1,0.215075421356713,0,0,0,64,2807,0.984681154257214,"TMMwsp",TRUE,FALSE,1.32696635763272,"ctc_pipeline",34,5,0.35,FALSE,5,1035074.5
10944,956,239,717,1720,0.138953488372093,0.25,0.75,0.1,0.163696558175171,0,0.00236406619385343,0,64,3957,0.983826130907253,"TMMwsp",FALSE,FALSE,0.828613510328875,"batch_removed",34,5,0.35,FALSE,5,1035074.5
10944,172,143,29,1720,0.0831395348837209,0.831395348837209,0.168604651162791,0.1,0.222741085726411,0,0.00236406619385343,0,64,3957,0.983826130907253,"TMMwsp",FALSE,FALSE,1.05809478726894,"batch_ignored",34,5,0.35,FALSE,5,1035074.5
13325,91,88,3,1720,0.0511627906976744,0.967032967032967,0.032967032967033,0.1,0.234530626911049,0,0,0,71,2908,0.986244841815681,"TMMwsp",TRUE,FALSE,1.38507840905893,"ctc_pipeline",34,6,0.7,FALSE,5,782859.5
10350,684,231,453,1720,0.134302325581395,0.337719298245614,0.662280701754386,0.1,0.187329446416585,0,0,0,71,4280,0.983411214953271,"TMMwsp",FALSE,FALSE,0.854842926200046,"batch_removed",34,6,0.7,FALSE,5,782859.5
10350,307,158,149,1720,0.0918604651162791,0.514657980456026,0.485342019543974,0.1,0.194873590283579,0,0,0,71,4280,0.983411214953271,"TMMwsp",FALSE,FALSE,1.35074299303503,"batch_ignored",34,6,0.7,FALSE,5,782859.5
12673,134,130,4,1720,0.0755813953488372,0.970149253731343,0.0298507462686567,0.1,0.274398718003483,0,0,0,63,3642,0.983800109829764,"TMMwsp",TRUE,FALSE,1.22088715821163,"ctc_pipeline",35,1,0,TRUE,5,893525.5
10479,235,187,48,1720,0.108720930232558,0.795744680851064,0.204255319148936,0.1,0.254927834330506,0,0,0,63,3936,0.983993902439024,"TMMwsp",FALSE,FALSE,0.876397859492776,"batch_removed",35,1,0,TRUE,5,893525.5
10479,157,149,8,1720,0.0866279069767442,0.949044585987261,0.0509554140127389,0.1,0.270376480989363,0,0,0,63,3936,0.983993902439024,"TMMwsp",FALSE,FALSE,0.979564803885066,"batch_ignored",35,1,0,TRUE,5,893525.5
12800,155,144,11,1720,0.0837209302325581,0.929032258064516,0.0709677419354839,0.1,0.27150670599084,0,0,0,79,3515,0.978093883357041,"TMMwsp",TRUE,FALSE,1.19823574666612,"ctc_pipeline",35,2,0.35,TRUE,5,1218576
10575,232,182,50,1720,0.105813953488372,0.78448275862069,0.21551724137931,0.1,0.251828186909542,0,0,0,79,3858,0.979523068947641,"TMMwsp",FALSE,FALSE,0.863509934185213,"batch_removed",35,2,0.35,TRUE,5,1218576
10575,145,136,9,1720,0.0790697674418605,0.937931034482759,0.0620689655172414,0.1,0.265780032224291,0,0,0,79,3858,0.979523068947641,"TMMwsp",FALSE,FALSE,1.08035487414585,"batch_ignored",35,2,0.35,TRUE,5,1218576
12728,142,136,6,1720,0.0790697674418605,0.957746478873239,0.0422535211267606,0.1,0.249636300729636,0,0,0,73,3655,0.981395348837209,"TMMwsp",TRUE,FALSE,1.22019803252608,"ctc_pipeline",35,3,0.7,TRUE,5,1116484
10482,174,143,31,1720,0.0831395348837209,0.82183908045977,0.17816091954023,0.1,0.220589222960885,0,0,0,73,3977,0.981644455619814,"TMMwsp",FALSE,FALSE,0.863050583612897,"batch_removed",35,3,0.7,TRUE,5,1116484
10482,99,94,5,1720,0.0546511627906977,0.94949494949495,0.0505050505050505,0.1,0.234361563574554,0,0,0,73,3977,0.981644455619814,"TMMwsp",FALSE,FALSE,1.38716091639738,"batch_ignored",35,3,0.7,TRUE,5,1116484
14124,81,76,5,1720,0.0441860465116279,0.938271604938272,0.0617283950617284,0.1,0.213050079833941,0,0.0024390243902439,0,70,2842,0.981703026038001,"TMMwsp",TRUE,FALSE,1.32223900231149,"ctc_pipeline",35,4,0,FALSE,5,1192635
11090,974,252,722,1720,0.146511627906977,0.258726899383984,0.741273100616016,0.1,0.161983822603584,0,0.0048780487804878,0,70,4228,0.983443708609272,"TMMwsp",FALSE,FALSE,0.845228425102673,"batch_removed",35,4,0,FALSE,5,1192635
11090,141,130,11,1720,0.0755813953488372,0.921985815602837,0.0780141843971631,0.1,0.251002567556511,0,0.0048780487804878,0,70,4228,0.983443708609272,"TMMwsp",FALSE,FALSE,0.982587779740785,"batch_ignored",35,4,0,FALSE,5,1192635
13641,77,74,3,1720,0.0430232558139535,0.961038961038961,0.038961038961039,0.1,0.203167488513085,0,0,0,62,2818,0.983321504613201,"TMMwsp",TRUE,FALSE,1.41814043738787,"ctc_pipeline",35,5,0.35,FALSE,5,959364
10447,1051,254,797,1720,0.147674418604651,0.241674595623216,0.758325404376784,0.1,0.164223134850684,0,0,0,62,4063,0.984740339650505,"TMMwsp",FALSE,FALSE,0.889658036292661,"batch_removed",35,5,0.35,FALSE,5,959364
10447,181,139,42,1720,0.0808139534883721,0.767955801104972,0.232044198895028,0.1,0.216266678217772,0,0,0,62,4063,0.984740339650505,"TMMwsp",FALSE,FALSE,1.10403453145955,"batch_ignored",35,5,0.35,FALSE,5,959364
13157,63,57,6,1720,0.0331395348837209,0.904761904761905,0.0952380952380952,0.1,0.185994885388,0,0,0,55,2882,0.985773768216516,"TMMwsp",TRUE,FALSE,1.4255269786889,"ctc_pipeline",35,6,0.7,FALSE,5,888243
10131,1140,225,915,1720,0.130813953488372,0.197368421052632,0.802631578947368,0.1,0.134891011419624,0,0.0025062656641604,0,55,4208,0.986929657794677,"TMMwsp",FALSE,FALSE,0.880168564863987,"batch_removed",35,6,0.7,FALSE,5,888243
10131,301,114,187,1720,0.0662790697674419,0.378737541528239,0.621262458471761,0.1,0.154521593691823,0,0,0,55,4208,0.986929657794677,"TMMwsp",FALSE,FALSE,1.32416306918597,"batch_ignored",35,6,0.7,FALSE,5,888243
11930,100,98,2,1720,0.0569767441860465,0.98,0.02,0.1,0.222761277139761,0,0,0,69,3732,0.983386923901393,"TMMwsp",TRUE,FALSE,1.35198123826503,"ctc_pipeline",36,1,0,TRUE,5,834772.5
9738,159,127,32,1720,0.0738372093023256,0.79874213836478,0.20125786163522,0.1,0.206570447137771,0,0,0,69,4023,0.982848620432513,"TMMwsp",FALSE,FALSE,0.952129593168369,"batch_removed",36,1,0,TRUE,5,834772.5
9738,122,114,8,1720,0.0662790697674419,0.934426229508197,0.0655737704918033,0.1,0.217507623784037,0,0,0,69,4023,0.982848620432513,"TMMwsp",FALSE,FALSE,1.06653065076823,"batch_ignored",36,1,0,TRUE,5,834772.5
12306,124,122,2,1720,0.0709302325581395,0.983870967741935,0.0161290322580645,0.1,0.244431932926835,0,0,0,51,3706,0.986778197517539,"TMMwsp",TRUE,FALSE,1.29913293796739,"ctc_pipeline",36,2,0.35,TRUE,5,817458
10128,186,151,35,1720,0.0877906976744186,0.811827956989247,0.188172043010753,0.1,0.227357577756235,0,0,0,51,3997,0.987240430322742,"TMMwsp",FALSE,FALSE,0.946692680509025,"batch_removed",36,2,0.35,TRUE,5,817458
10128,109,104,5,1720,0.0604651162790698,0.954128440366973,0.0458715596330275,0.1,0.236275789571549,0,0,0,51,3997,0.987240430322742,"TMMwsp",FALSE,FALSE,1.14820179839181,"batch_ignored",36,2,0.35,TRUE,5,817458
12917,134,129,5,1720,0.075,0.962686567164179,0.0373134328358209,0.1,0.268923967271168,0,0,0,70,3591,0.982456140350877,"TMMwsp",TRUE,FALSE,1.18383438943305,"ctc_pipeline",36,3,0.7,TRUE,5,1176332
10580,184,142,42,1720,0.0825581395348837,0.771739130434783,0.228260869565217,0.1,0.238453492547843,0,0,0,70,3894,0.982023626091423,"TMMwsp",FALSE,FALSE,0.857324303613044,"batch_removed",36,3,0.7,TRUE,5,1176332
10580,71,70,1,1720,0.0406976744186047,0.985915492957746,0.0140845070422535,0.1,0.246755678749693,0,0,0,70,3894,0.982023626091423,"TMMwsp",FALSE,FALSE,1.36326755983215,"batch_ignored",36,3,0.7,TRUE,5,1176332
13899,100,97,3,1720,0.0563953488372093,0.97,0.03,0.1,0.205461135676174,0,0,0,71,2870,0.983275261324042,"TMMwsp",TRUE,FALSE,1.39709151708443,"ctc_pipeline",36,4,0,FALSE,5,880751
10721,1029,230,799,1720,0.133720930232558,0.223517978620019,0.776482021379981,0.1,0.161862708996625,0,0.00241545893719807,0,71,4078,0.982589504659147,"TMMwsp",FALSE,FALSE,0.886935916783192,"batch_removed",36,4,0,FALSE,5,880751
10721,157,146,11,1720,0.0848837209302326,0.929936305732484,0.0700636942675159,0.1,0.2478403770134,0,0.00241545893719807,0,71,4078,0.982589504659147,"TMMwsp",FALSE,FALSE,1.02263655418834,"batch_ignored",36,4,0,FALSE,5,880751
13930,92,89,3,1720,0.0517441860465116,0.967391304347826,0.0326086956521739,0.1,0.221048751693073,0,0,0,51,2748,0.986171761280932,"TMMwsp",TRUE,FALSE,1.31616096573306,"ctc_pipeline",36,5,0.35,FALSE,5,906670.5
10850,738,231,507,1720,0.134302325581395,0.313008130081301,0.686991869918699,0.1,0.174868417274441,0,0,0,51,3964,0.987134207870837,"TMMwsp",FALSE,FALSE,0.834362429429514,"batch_removed",36,5,0.35,FALSE,5,906670.5
10850,223,170,53,1720,0.0988372093023256,0.762331838565022,0.237668161434978,0.1,0.229285194414323,0,0,0,51,3964,0.987134207870837,"TMMwsp",FALSE,FALSE,1.05246405258603,"batch_ignored",36,5,0.35,FALSE,5,906670.5
13093,57,57,0,1720,0.0331395348837209,1,0,0.1,0.191818344468919,0,0,0,61,2863,0.984631505413902,"TMMwsp",TRUE,FALSE,1.40940062042591,"ctc_pipeline",36,6,0.7,FALSE,5,910414.5
10129,796,197,599,1720,0.11453488372093,0.24748743718593,0.75251256281407,0.1,0.155391271331634,0.00833333333333333,0.00232558139534884,1,61,4117,0.985183385960651,"TMMwsp",FALSE,FALSE,0.874919098208958,"batch_removed",36,6,0.7,FALSE,5,910414.5
10129,239,112,127,1720,0.0651162790697674,0.468619246861925,0.531380753138075,0.1,0.161208523147997,0,0.00232558139534884,0,61,4117,0.985183385960651,"TMMwsp",FALSE,FALSE,1.35087369646574,"batch_ignored",36,6,0.7,FALSE,5,910414.5
12942,116,113,3,1720,0.0656976744186046,0.974137931034483,0.0258620689655172,0.1,0.256152667156843,0,0.0026525198938992,0,65,3534,0.982739105829089,"TMMwsp",TRUE,FALSE,1.24155085588889,"ctc_pipeline",37,1,0,TRUE,5,918354.5
10741,178,151,27,1720,0.0877906976744186,0.848314606741573,0.151685393258427,0.1,0.234870870002807,0,0.0026525198938992,0,65,3846,0.983099323972959,"TMMwsp",FALSE,FALSE,0.894623570577914,"batch_removed",37,1,0,TRUE,5,918354.5
10741,131,126,5,1720,0.0732558139534884,0.961832061068702,0.0381679389312977,0.1,0.249190749424167,0,0.0026525198938992,0,65,3846,0.983099323972959,"TMMwsp",FALSE,FALSE,0.997856071497925,"batch_ignored",37,1,0,TRUE,5,918354.5
12864,133,127,6,1720,0.0738372093023256,0.954887218045113,0.0451127819548872,0.1,0.249143361851991,0,0,0,72,3730,0.982037533512064,"TMMwsp",TRUE,FALSE,1.2582521160153,"ctc_pipeline",37,2,0.35,TRUE,5,813128.5
10671,214,152,62,1720,0.0883720930232558,0.710280373831776,0.289719626168224,0.1,0.227946311579876,0,0,0,72,4083,0.982365907421014,"TMMwsp",FALSE,FALSE,0.911569068711138,"batch_removed",37,2,0.35,TRUE,5,813128.5
10671,131,121,10,1720,0.0703488372093023,0.923664122137405,0.0763358778625954,0.1,0.244934013404103,0,0,0,72,4083,0.982365907421014,"TMMwsp",FALSE,FALSE,1.13486041627795,"batch_ignored",37,2,0.35,TRUE,5,813128.5
12103,133,127,6,1720,0.0738372093023256,0.954887218045113,0.0451127819548872,0.1,0.24745016459518,0,0,0,55,3729,0.986055242692411,"TMMwsp",TRUE,FALSE,1.26555378071892,"ctc_pipeline",37,3,0.7,TRUE,5,741002.5
9965,177,135,42,1720,0.0784883720930233,0.76271186440678,0.23728813559322,0.1,0.221022389232194,0,0,0,55,4043,0.986396240415533,"TMMwsp",FALSE,FALSE,0.889244994286581,"batch_removed",37,3,0.7,TRUE,5,741002.5
9965,64,63,1,1720,0.0366279069767442,0.984375,0.015625,0.1,0.225197202241807,0,0,0,55,4043,0.986396240415533,"TMMwsp",FALSE,FALSE,1.45132227325753,"batch_ignored",37,3,0.7,TRUE,5,741002.5
13893,95,89,6,1720,0.0517441860465116,0.936842105263158,0.0631578947368421,0.1,0.221351824079578,0,0,0,63,2715,0.984530386740331,"TMMwsp",TRUE,FALSE,1.33787573520255,"ctc_pipeline",37,4,0,FALSE,5,931116
10730,757,206,551,1720,0.119767441860465,0.272126816380449,0.727873183619551,0.1,0.172100919576142,0,0,0,63,3884,0.983779608650875,"TMMwsp",FALSE,FALSE,0.839231545195279,"batch_removed",37,4,0,FALSE,5,931116
10730,148,133,15,1720,0.0773255813953488,0.898648648648649,0.101351351351351,0.1,0.250376186006847,0,0,0,63,3884,0.983779608650875,"TMMwsp",FALSE,FALSE,0.975880270183486,"batch_ignored",37,4,0,FALSE,5,931116
12509,57,56,1,1720,0.0325581395348837,0.982456140350877,0.0175438596491228,0.1,0.198082699446975,0,0,0,47,2929,0.98736770228747,"TMMwsp",TRUE,FALSE,1.50352938242192,"ctc_pipeline",37,5,0.35,FALSE,5,655519
9510,384,149,235,1720,0.0866279069767442,0.388020833333333,0.611979166666667,0.1,0.165888947491184,0,0,0,47,4065,0.988437884378844,"TMMwsp",FALSE,FALSE,0.914789153922602,"batch_removed",37,5,0.35,FALSE,5,655519
9510,119,95,24,1720,0.0552325581395349,0.798319327731092,0.201680672268908,0.1,0.196346080862991,0,0,0,47,4065,0.988437884378844,"TMMwsp",FALSE,FALSE,1.16257902720632,"batch_ignored",37,5,0.35,FALSE,5,655519
13504,74,71,3,1720,0.0412790697674419,0.959459459459459,0.0405405405405405,0.1,0.200065244380041,0,0,0,60,2798,0.986776268763402,"TMMwsp",TRUE,FALSE,1.39244546353011,"ctc_pipeline",37,6,0.7,FALSE,5,1049590.5
