"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","lib_lo","lib_hi","n_per_group","median_lib"
13865,423,392,31,1720,0.227906976744186,0.926713947990544,0.0732860520094563,0.1,0.472526448616124,0.108333333333333,0.0201005025125628,3,120,2688,0.959449404761905,"TMMwsp",TRUE,FALSE,0.491830922973944,"ablate_filter",29,4,5e+06,1.5e+07,5,9226369.5
18838,725,660,65,1720,0.383720930232558,0.910344827586207,0.0896551724137931,0.1,0.61250873138045,1,0.054320987654321,0,120,811,1,"TMMwsp",TRUE,FALSE,0.439444716509179,"ctc_pipeline",29,5,2e+07,6e+07,5,35678477
18512,730,663,67,1720,0.38546511627907,0.908219178082192,0.0917808219178082,0.1,0.612185748319599,1,0.0592592592592593,1,120,1745,0.999426934097421,"TMMwsp",TRUE,FALSE,0.43018105259969,"fix_filter",29,5,2e+07,6e+07,5,35678477
17114,741,668,73,1720,0.388372093023256,0.901484480431849,0.0985155195681511,0.1,0.605696170669558,1,0.0592592592592593,4,120,1886,0.997879109225875,"TMMwsp",TRUE,FALSE,0.379466110851348,"ablate_filter",29,5,2e+07,6e+07,5,35678477
8390,57,54,3,1720,0.0313953488372093,0.947368421052632,0.0526315789473684,0.1,0.169158855267652,0,0,0,17,3642,0.995332235035695,"TMMwsp",TRUE,FALSE,1.76339497378631,"ctc_pipeline",30,1,1e+05,3e+05,5,141877.5
8390,57,54,3,1720,0.0313953488372093,0.947368421052632,0.0526315789473684,0.1,0.167578214969201,0,0,0,17,3642,0.995332235035695,"TMMwsp",TRUE,FALSE,1.76339497378631,"fix_filter",30,1,1e+05,3e+05,5,141877.5
5549,58,56,2,1720,0.0325581395348837,0.96551724137931,0.0344827586206897,0.1,0.159930033557825,0,0,0,17,3935,0.995679796696315,"TMMwsp",TRUE,FALSE,1.00413529100248,"ablate_filter",30,1,1e+05,3e+05,5,141877.5
11825,87,84,3,1720,0.0488372093023256,0.96551724137931,0.0344827586206897,0.1,0.239816548718519,0,0,0,43,3813,0.988722790453711,"TMMwsp",TRUE,FALSE,1.36872134295778,"ctc_pipeline",30,2,3e+05,9e+05,5,482745
11825,87,84,3,1720,0.0488372093023256,0.96551724137931,0.0344827586206897,0.1,0.240141220597926,0,0,0,43,3813,0.988722790453711,"TMMwsp",TRUE,FALSE,1.36872134295778,"fix_filter",30,2,3e+05,9e+05,5,482745
7785,101,95,6,1720,0.0552325581395349,0.94059405940594,0.0594059405940594,0.1,0.222860048606775,0,0,0,43,4070,0.98943488943489,"TMMwsp",TRUE,FALSE,0.815432329740413,"ablate_filter",30,2,3e+05,9e+05,5,482745
14836,181,176,5,1720,0.102325581395349,0.972375690607735,0.0276243093922652,0.1,0.316505482700539,0,0,0,96,3111,0.973641915782707,"TMMwsp",TRUE,FALSE,1.00103033127356,"ctc_pipeline",30,3,1e+06,3e+06,5,2272382.5
14836,181,176,5,1720,0.102325581395349,0.972375690607735,0.0276243093922652,0.1,0.316381545374539,0,0,0,96,3111,0.973641915782707,"TMMwsp",TRUE,FALSE,1.00103033127356,"fix_filter",30,3,1e+06,3e+06,5,2272382.5
10443,190,184,6,1720,0.106976744186047,0.968421052631579,0.0315789473684211,0.1,0.298312868599448,0,0,0,96,3414,0.971880492091388,"TMMwsp",TRUE,FALSE,0.662059403533019,"ablate_filter",30,3,1e+06,3e+06,5,2272382.5
18103,435,417,18,1720,0.242441860465116,0.958620689655172,0.0413793103448276,0.1,0.504195992283988,0.3,0.0151133501259446,0,120,2047,0.98485588666341,"TMMwsp",TRUE,FALSE,0.609676059994024,"ctc_pipeline",30,4,5e+06,1.5e+07,5,10904076.5
17835,439,421,18,1720,0.244767441860465,0.958997722095672,0.041002277904328,0.1,0.504322789954929,0.316666666666667,0.0151133501259446,0,120,2439,0.986059860598606,"TMMwsp",TRUE,FALSE,0.600990189233016,"fix_filter",30,4,5e+06,1.5e+07,5,10904076.5
14774,458,433,25,1720,0.251744186046512,0.945414847161572,0.054585152838428,0.1,0.487935773518475,0.258333333333333,0.017632241813602,9,120,2715,0.966114180478821,"TMMwsp",TRUE,FALSE,0.464788329601029,"ablate_filter",30,4,5e+06,1.5e+07,5,10904076.5
18595,664,616,48,1720,0.358139534883721,0.927710843373494,0.072289156626506,0.1,0.596435067661682,0.95,0.0578947368421053,0,120,931,0.998925886143931,"TMMwsp",TRUE,FALSE,0.470857530995981,"ctc_pipeline",30,5,2e+07,6e+07,5,35442560
18219,667,617,50,1720,0.358720930232558,0.92503748125937,0.0749625187406297,0.1,0.596273273474049,0.95,0.0578947368421053,0,120,1969,0.999492127983748,"TMMwsp",TRUE,FALSE,0.458820060583937,"fix_filter",30,5,2e+07,6e+07,5,35442560
16792,680,627,53,1720,0.36453488372093,0.922058823529412,0.0779411764705882,0.1,0.591595434867445,0.95,0.0552631578947368,4,120,2118,0.995750708215297,"TMMwsp",TRUE,FALSE,0.404734000568951,"ablate_filter",30,5,2e+07,6e+07,5,35442560
