"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","exclusive_cpm","n_per_group","median_lib"
12820,306,293,13,1720,0.170348837209302,0.957516339869281,0.042483660130719,0.1,0.348497295522626,1,0.00253807106598985,1,120,3562,0.999719258843346,"TMMwsp",TRUE,FALSE,1.18956719400745,"ctc_pipeline",5,8,50,5,949503
9258,325,301,24,1720,0.175,0.926153846153846,0.0738461538461539,0.1,0.338743223495777,0.991666666666667,0.00253807106598985,0,119,0,NA,"TMMwsp",TRUE,FALSE,1.13636415192292,"ablate_exclusive",5,8,50,5,949503
5073,292,281,11,1720,0.163372093023256,0.962328767123288,0.0376712328767123,0.05,0.305066526331517,0.983333333333333,0.00253807106598985,0,118,0,NA,"TMM",TRUE,FALSE,0.727629711356107,"edger_default",5,8,50,5,949503
12533,171,162,9,1720,0.0941860465116279,0.947368421052632,0.0526315789473684,0.1,0.266215839014848,0,0.00255102040816327,0,7,3596,0.99805339265851,"TMMwsp",TRUE,FALSE,1.24512328863709,"ctc_pipeline",6,1,0.1,5,830402.5
8937,177,167,10,1720,0.097093023255814,0.943502824858757,0.0564971751412429,0.1,0.256755083389027,0,0.00255102040816327,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.18847235768186,"ablate_exclusive",6,1,0.1,5,830402.5
4626,167,160,7,1720,0.0930232558139535,0.958083832335329,0.0419161676646707,0.05,0.239428894086061,0,0.00255102040816327,0,0,0,NA,"TMM",TRUE,FALSE,0.726562039061727,"edger_default",6,1,0.1,5,830402.5
12654,147,138,9,1720,0.0802325581395349,0.938775510204082,0.0612244897959184,0.1,0.262389132597922,0,0,0,38,3680,0.989673913043478,"TMMwsp",TRUE,FALSE,1.24777863904743,"ctc_pipeline",6,2,0.5,5,645574
8974,161,149,12,1720,0.0866279069767442,0.925465838509317,0.0745341614906832,0.1,0.246741552094877,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.1881552127465,"ablate_exclusive",6,2,0.5,5,645574
4237,142,135,7,1720,0.0784883720930233,0.950704225352113,0.0492957746478873,0.05,0.21632422282271,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.67158574099293,"edger_default",6,2,0.5,5,645574
12740,148,141,7,1720,0.0819767441860465,0.952702702702703,0.0472972972972973,0.1,0.262889316018283,0,0.0050125313283208,0,75,3787,0.980723527858463,"TMMwsp",TRUE,FALSE,1.23081549463431,"ctc_pipeline",6,3,1,5,1212886.5
8953,164,153,11,1720,0.088953488372093,0.932926829268293,0.0670731707317073,0.1,0.248817480977028,0,0.0050125313283208,0,2,0,NA,"TMMwsp",TRUE,FALSE,1.16572389254598,"ablate_exclusive",6,3,1,5,1212886.5
5101,149,141,8,1720,0.0819767441860465,0.946308724832215,0.0536912751677852,0.05,0.225542128850798,0,0.0050125313283208,0,0,0,NA,"TMM",TRUE,FALSE,0.805813047499563,"edger_default",6,3,1,5,1212886.5
12508,118,113,5,1720,0.0656976744186046,0.957627118644068,0.0423728813559322,0.1,0.251930240719977,0,0,0,77,3694,0.980779642663779,"TMMwsp",TRUE,FALSE,1.26781444996431,"ctc_pipeline",6,4,2,5,687951
8814,128,121,7,1720,0.0703488372093023,0.9453125,0.0546875,0.1,0.235081273724001,0,0,0,6,0,NA,"TMMwsp",TRUE,FALSE,1.20795665648543,"ablate_exclusive",6,4,2,5,687951
4376,124,120,4,1720,0.0697674418604651,0.967741935483871,0.032258064516129,0.05,0.217605658706532,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.715430499102074,"edger_default",6,4,2,5,687951
12537,124,122,2,1720,0.0709302325581395,0.983870967741935,0.0161290322580645,0.1,0.263226682648826,0,0,0,111,3687,0.979658258746949,"TMMwsp",TRUE,FALSE,1.27415368028526,"ctc_pipeline",6,5,5,5,851486
8850,138,134,4,1720,0.077906976744186,0.971014492753623,0.0289855072463768,0.1,0.249104982113589,0,0,0,36,0,NA,"TMMwsp",TRUE,FALSE,1.2104580988746,"ablate_exclusive",6,5,5,5,851486
4603,128,126,2,1720,0.0732558139534884,0.984375,0.015625,0.05,0.219051054045366,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.752258042543041,"edger_default",6,5,5,5,851486
12993,167,162,5,1720,0.0941860465116279,0.970059880239521,0.029940119760479,0.1,0.317019358962862,0.141666666666667,0,0,120,3616,0.989214601769911,"TMMwsp",TRUE,FALSE,1.22368386319338,"ctc_pipeline",6,6,10,5,1036352
9377,183,173,10,1720,0.100581395348837,0.945355191256831,0.0546448087431694,0.1,0.296767424508348,0.166666666666667,0,0,81,0,NA,"TMMwsp",TRUE,FALSE,1.16425511205359,"ablate_exclusive",6,6,10,5,1036352
5006,163,155,8,1720,0.0901162790697674,0.950920245398773,0.049079754601227,0.05,0.2376245735789,0.0666666666666667,0,0,13,0,NA,"TMM",TRUE,FALSE,0.727450392512174,"edger_default",6,6,10,5,1036352
12227,196,191,5,1720,0.111046511627907,0.974489795918367,0.0255102040816327,0.1,0.318890117385903,0.491666666666667,0.00247524752475248,1,120,3690,0.994308943089431,"TMMwsp",TRUE,FALSE,1.35084662243577,"ctc_pipeline",6,7,20,5,771556
8537,214,206,8,1720,0.119767441860465,0.962616822429907,0.0373831775700935,0.1,0.303794682330124,0.516666666666667,0.00247524752475248,0,99,0,NA,"TMMwsp",TRUE,FALSE,1.28250286548978,"ablate_exclusive",6,7,20,5,771556
4236,181,178,3,1720,0.103488372093023,0.983425414364641,0.0165745856353591,0.05,0.246981984583579,0.333333333333333,0.00247524752475248,0,47,0,NA,"TMM",TRUE,FALSE,0.773513329015251,"edger_default",6,7,20,5,771556
12432,304,288,16,1720,0.167441860465116,0.947368421052632,0.0526315789473684,0.1,0.338205989904884,0.991666666666667,0,0,120,3554,1,"TMMwsp",TRUE,FALSE,1.27980577546784,"ctc_pipeline",6,8,50,5,845289.5
8878,319,299,20,1720,0.173837209302326,0.93730407523511,0.0626959247648903,0.1,0.332282660868598,0.991666666666667,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.21487312314496,"ablate_exclusive",6,8,50,5,845289.5
4381,305,291,14,1720,0.169186046511628,0.954098360655738,0.0459016393442623,0.05,0.309832577885359,0.966666666666667,0,0,117,0,NA,"TMM",TRUE,FALSE,0.681109793358135,"edger_default",6,8,50,5,845289.5
12943,124,121,3,1720,0.0703488372093023,0.975806451612903,0.0241935483870968,0.1,0.258086966843525,0,0,0,5,3551,0.998591945930724,"TMMwsp",TRUE,FALSE,1.22965612553895,"ctc_pipeline",7,1,0.1,5,918218.5
9392,141,135,6,1720,0.0784883720930233,0.957446808510638,0.0425531914893617,0.1,0.248132379702608,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.17693853224155,"ablate_exclusive",7,1,0.1,5,918218.5
4928,126,123,3,1720,0.0715116279069767,0.976190476190476,0.0238095238095238,0.05,0.217879815889784,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.721028520466647,"edger_default",7,1,0.1,5,918218.5
12859,132,130,2,1720,0.0755813953488372,0.984848484848485,0.0151515151515152,0.1,0.250082989771573,0,0,0,44,3633,0.988164051747867,"TMMwsp",TRUE,FALSE,1.23515525544617,"ctc_pipeline",7,2,0.5,5,870358
9226,138,134,4,1720,0.077906976744186,0.971014492753623,0.0289855072463768,0.1,0.24056519244105,0,0,0,1,0,NA,"TMMwsp",TRUE,FALSE,1.17392711973516,"ablate_exclusive",7,2,0.5,5,870358
4688,133,130,3,1720,0.0755813953488372,0.977443609022556,0.0225563909774436,0.05,0.218388342504083,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.705007458517262,"edger_default",7,2,0.5,5,870358
12220,108,104,4,1720,0.0604651162790698,0.962962962962963,0.037037037037037,0.1,0.232074356798906,0,0,0,54,3791,0.986283302558692,"TMMwsp",TRUE,FALSE,1.29294931914334,"ctc_pipeline",7,3,1,5,651686.5
8429,117,112,5,1720,0.0651162790697674,0.957264957264957,0.0427350427350427,0.1,0.223570190132353,0,0,0,2,0,NA,"TMMwsp",TRUE,FALSE,1.22419526097563,"ablate_exclusive",7,3,1,5,651686.5
4207,118,114,4,1720,0.0662790697674419,0.966101694915254,0.0338983050847458,0.05,0.206990681345125,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.743437150422236,"edger_default",7,3,1,5,651686.5
12686,135,130,5,1720,0.0755813953488372,0.962962962962963,0.037037037037037,0.1,0.248580948453268,0,0,0,93,3709,0.980587759503909,"TMMwsp",TRUE,FALSE,1.21947550672878,"ctc_pipeline",7,4,2,5,1084784.5
8977,142,136,6,1720,0.0790697674418605,0.957746478873239,0.0422535211267606,0.1,0.235757337513231,0,0,0,21,0,NA,"TMMwsp",TRUE,FALSE,1.15443478962216,"ablate_exclusive",7,4,2,5,1084784.5
4740,138,132,6,1720,0.0767441860465116,0.956521739130435,0.0434782608695652,0.05,0.215004752135357,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.726668382695992,"edger_default",7,4,2,5,1084784.5
12818,123,120,3,1720,0.0697674418604651,0.975609756097561,0.024390243902439,0.1,0.264836766621994,0,0,0,110,3670,0.981743869209809,"TMMwsp",TRUE,FALSE,1.26202000417732,"ctc_pipeline",7,5,5,5,844160
9148,133,129,4,1720,0.075,0.969924812030075,0.0300751879699248,0.1,0.245397355588627,0,0,0,43,0,NA,"TMMwsp",TRUE,FALSE,1.20007734162185,"ablate_exclusive",7,5,5,5,844160
4682,124,122,2,1720,0.0709302325581395,0.983870967741935,0.0161290322580645,0.05,0.20286201950309,0,0,0,1,0,NA,"TMM",TRUE,FALSE,0.743646067530668,"edger_default",7,5,5,5,844160
12524,144,139,5,1720,0.0808139534883721,0.965277777777778,0.0347222222222222,0.1,0.304249111469092,0.0166666666666667,0.00254452926208651,0,119,3640,0.991483516483517,"TMMwsp",TRUE,FALSE,1.29470085828726,"ctc_pipeline",7,6,10,5,1083056
8884,165,156,9,1720,0.0906976744186047,0.945454545454545,0.0545454545454545,0.1,0.290844629239878,0.0833333333333333,0.00254452926208651,0,88,0,NA,"TMMwsp",TRUE,FALSE,1.23553390675064,"ablate_exclusive",7,6,10,5,1083056
4759,147,141,6,1720,0.0819767441860465,0.959183673469388,0.0408163265306122,0.05,0.226602799291033,0.0166666666666667,0.00254452926208651,0,18,0,NA,"TMM",TRUE,FALSE,0.798971572821638,"edger_default",7,6,10,5,1083056
12836,203,196,7,1720,0.113953488372093,0.96551724137931,0.0344827586206897,0.1,0.339755664678728,0.516666666666667,0.00252525252525253,0,120,3692,0.998104008667389,"TMMwsp",TRUE,FALSE,1.24212035897715,"ctc_pipeline",7,7,20,5,894849.5
9144,247,230,17,1720,0.133720930232558,0.931174089068826,0.0688259109311741,0.1,0.324130260141477,0.633333333333333,0.00252525252525253,0,113,0,NA,"TMMwsp",TRUE,FALSE,1.18277208475997,"ablate_exclusive",7,7,20,5,894849.5
4869,201,193,8,1720,0.112209302325581,0.960199004975124,0.0398009950248756,0.05,0.265557331027306,0.516666666666667,0.00252525252525253,0,75,0,NA,"TMM",TRUE,FALSE,0.759083261261584,"edger_default",7,7,20,5,894849.5
12504,282,259,23,1720,0.150581395348837,0.918439716312057,0.0815602836879433,0.1,0.325831504730699,0.983333333333333,0,0,120,3655,1,"TMMwsp",TRUE,FALSE,1.2837695994594,"ctc_pipeline",7,8,50,5,853557.5
8849,298,268,30,1720,0.155813953488372,0.899328859060403,0.100671140939597,0.1,0.318654392874066,0.983333333333333,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.22000270019965,"ablate_exclusive",7,8,50,5,853557.5
4516,260,246,14,1720,0.143023255813953,0.946153846153846,0.0538461538461538,0.05,0.292981197454913,0.966666666666667,0,0,118,0,NA,"TMM",TRUE,FALSE,0.72371727843801,"edger_default",7,8,50,5,853557.5
12255,136,127,9,1720,0.0738372093023256,0.933823529411765,0.0661764705882353,0.1,0.235205621151193,0,0,0,7,3711,0.99811371597952,"TMMwsp",TRUE,FALSE,1.27911512495841,"ctc_pipeline",8,1,0.1,5,843060
8544,155,138,17,1720,0.0802325581395349,0.890322580645161,0.109677419354839,0.1,0.227783380539563,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.21365188981545,"ablate_exclusive",8,1,0.1,5,843060
4203,143,134,9,1720,0.077906976744186,0.937062937062937,0.0629370629370629,0.05,0.205555336442564,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.706206337798593,"edger_default",8,1,0.1,5,843060
12352,123,115,8,1720,0.0668604651162791,0.934959349593496,0.0650406504065041,0.1,0.252252906246292,0,0,0,40,3608,0.989190687361419,"TMMwsp",TRUE,FALSE,1.25425958066996,"ctc_pipeline",8,2,0.5,5,940235.5
8744,132,123,9,1720,0.0715116279069767,0.931818181818182,0.0681818181818182,0.1,0.245193414341599,0,0,0,1,0,NA,"TMMwsp",TRUE,FALSE,1.1935689127055,"ablate_exclusive",8,2,0.5,5,940235.5
4552,130,122,8,1720,0.0709302325581395,0.938461538461538,0.0615384615384615,0.05,0.217252559976625,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.73877989886338,"edger_default",8,2,0.5,5,940235.5
12245,116,109,7,1720,0.0633720930232558,0.939655172413793,0.0603448275862069,0.1,0.241543352838913,0,0,0,67,3791,0.983645476127671,"TMMwsp",TRUE,FALSE,1.28369617879172,"ctc_pipeline",8,3,1,5,972426
8454,129,120,9,1720,0.0697674418604651,0.930232558139535,0.0697674418604651,0.1,0.22588858567026,0,0,0,5,0,NA,"TMMwsp",TRUE,FALSE,1.20519359751215,"ablate_exclusive",8,3,1,5,972426
4183,120,114,6,1720,0.0662790697674419,0.95,0.05,0.05,0.195851414463397,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.701794609486222,"edger_default",8,3,1,5,972426
12880,142,132,10,1720,0.0767441860465116,0.929577464788732,0.0704225352112676,0.1,0.27490723854571,0,0.0025706940874036,0,86,3588,0.978539576365663,"TMMwsp",TRUE,FALSE,1.20189585427449,"ctc_pipeline",8,4,2,5,867158
9292,155,143,12,1720,0.0831395348837209,0.92258064516129,0.0774193548387097,0.1,0.257865496169955,0,0.0025706940874036,0,9,0,NA,"TMMwsp",TRUE,FALSE,1.14423763568209,"ablate_exclusive",8,4,2,5,867158
4810,146,136,10,1720,0.0790697674418605,0.931506849315068,0.0684931506849315,0.05,0.231159112007881,0,0.0025706940874036,0,0,0,NA,"TMM",TRUE,FALSE,0.691966438031749,"edger_default",8,4,2,5,867158
12366,124,120,4,1720,0.0697674418604651,0.967741935483871,0.032258064516129,0.1,0.265629185850554,0,0,0,112,3779,0.980153479756549,"TMMwsp",TRUE,FALSE,1.287618332339,"ctc_pipeline",8,5,5,5,714613.5
8587,142,136,6,1720,0.0790697674418605,0.957746478873239,0.0422535211267606,0.1,0.251549649390582,0,0,0,37,0,NA,"TMMwsp",TRUE,FALSE,1.22014097053469,"ablate_exclusive",8,5,5,5,714613.5
4395,126,122,4,1720,0.0709302325581395,0.968253968253968,0.0317460317460317,0.05,0.21418220392299,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.771994678674621,"edger_default",8,5,5,5,714613.5
13067,151,144,7,1720,0.0837209302325581,0.95364238410596,0.0463576158940397,0.1,0.323519346794816,0.025,0,0,120,3647,0.994790238552235,"TMMwsp",TRUE,FALSE,1.24944773428384,"ctc_pipeline",8,6,10,5,998030
9420,164,156,8,1720,0.0906976744186047,0.951219512195122,0.048780487804878,0.1,0.310450464173035,0.0416666666666667,0,0,101,0,NA,"TMMwsp",TRUE,FALSE,1.18279303551261,"ablate_exclusive",8,6,10,5,998030
4980,154,145,9,1720,0.0843023255813953,0.941558441558442,0.0584415584415584,0.05,0.244244124228528,0.0416666666666667,0,0,13,0,NA,"TMM",TRUE,FALSE,0.736768421542906,"edger_default",8,6,10,5,998030
12285,169,159,10,1720,0.0924418604651163,0.940828402366864,0.0591715976331361,0.1,0.30248694324743,0.458333333333333,0,0,119,3762,0.997873471557682,"TMMwsp",TRUE,FALSE,1.3185672865574,"ctc_pipeline",8,7,20,5,976341
8523,195,182,13,1720,0.105813953488372,0.933333333333333,0.0666666666666667,0.1,0.291636003443658,0.541666666666667,0,0,111,0,NA,"TMMwsp",TRUE,FALSE,1.24787661149787,"ablate_exclusive",8,7,20,5,976341
4537,174,165,9,1720,0.0959302325581395,0.948275862068966,0.0517241379310345,0.05,0.253389604354749,0.508333333333333,0,0,85,0,NA,"TMM",TRUE,FALSE,0.786190095590179,"edger_default",8,7,20,5,976341
12563,274,256,18,1720,0.148837209302326,0.934306569343066,0.0656934306569343,0.1,0.325186626756434,0.966666666666667,0,0,120,3652,1,"TMMwsp",TRUE,FALSE,1.23723055594525,"ctc_pipeline",8,8,50,5,693453.5
8911,289,267,22,1720,0.155232558139535,0.923875432525952,0.0761245674740484,0.1,0.315987062346823,0.983333333333333,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.1705187652918,"ablate_exclusive",8,8,50,5,693453.5
4371,279,258,21,1720,0.15,0.924731182795699,0.0752688172043011,0.05,0.283929290469764,0.958333333333333,0,0,115,0,NA,"TMM",TRUE,FALSE,0.666601802794566,"edger_default",8,8,50,5,693453.5
10477,69,68,1,1720,0.0395348837209302,0.985507246376812,0.0144927536231884,0.1,0.205323366939187,0,0,0,6,3814,0.998426848453068,"TMMwsp",TRUE,FALSE,1.46997809860248,"ctc_pipeline",9,1,0.1,5,703346.5
6663,89,82,7,1720,0.0476744186046512,0.921348314606742,0.0786516853932584,0.1,0.19919072486004,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.37931506262993,"ablate_exclusive",9,1,0.1,5,703346.5
2944,94,86,8,1720,0.05,0.914893617021277,0.0851063829787234,0.05,0.180678144922484,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.82284938353713,"edger_default",9,1,0.1,5,703346.5
12794,141,135,6,1720,0.0784883720930233,0.957446808510638,0.0425531914893617,0.1,0.269889002452926,0,0,0,44,3662,0.98798470780994,"TMMwsp",TRUE,FALSE,1.25880434872951,"ctc_pipeline",9,2,0.5,5,844407
9132,159,150,9,1720,0.0872093023255814,0.943396226415094,0.0566037735849057,0.1,0.25873045532927,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.19289593677511,"ablate_exclusive",9,2,0.5,5,844407
4682,150,143,7,1720,0.0831395348837209,0.953333333333333,0.0466666666666667,0.05,0.23043460199991,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.724439718509477,"edger_default",9,2,0.5,5,844407
12553,119,116,3,1720,0.0674418604651163,0.974789915966387,0.0252100840336134,0.1,0.264607057791146,0,0,0,60,3720,0.98494623655914,"TMMwsp",TRUE,FALSE,1.28905563029422,"ctc_pipeline",9,3,1,5,848061
8833,136,130,6,1720,0.0755813953488372,0.955882352941177,0.0441176470588235,0.1,0.251229705091202,0,0,0,4,0,NA,"TMMwsp",TRUE,FALSE,1.23077417865568,"ablate_exclusive",9,3,1,5,848061
4504,127,123,4,1720,0.0715116279069767,0.968503937007874,0.031496062992126,0.05,0.227275987412607,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.760902621125257,"edger_default",9,3,1,5,848061
12622,127,123,4,1720,0.0715116279069767,0.968503937007874,0.031496062992126,0.1,0.265338933542763,0,0,0,89,3682,0.980988593155893,"TMMwsp",TRUE,FALSE,1.26463427674251,"ctc_pipeline",9,4,2,5,890991.5
8940,136,131,5,1720,0.0761627906976744,0.963235294117647,0.0367647058823529,0.1,0.244944154101541,0,0,0,19,0,NA,"TMMwsp",TRUE,FALSE,1.19976192460624,"ablate_exclusive",9,4,2,5,890991.5
4730,131,127,4,1720,0.0738372093023256,0.969465648854962,0.0305343511450382,0.05,0.212929166123546,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.753830885319533,"edger_default",9,4,2,5,890991.5
13189,139,136,3,1720,0.0790697674418605,0.97841726618705,0.0215827338129496,0.1,0.280788651619381,0,0.00226244343891403,0,108,3547,0.983366224978855,"TMMwsp",TRUE,FALSE,1.20196960057992,"ctc_pipeline",9,5,5,5,913350
9642,147,141,6,1720,0.0819767441860465,0.959183673469388,0.0408163265306122,0.1,0.263203157225706,0,0.00226244343891403,0,49,0,NA,"TMMwsp",TRUE,FALSE,1.15009637851508,"ablate_exclusive",9,5,5,5,913350
5075,142,138,4,1720,0.0802325581395349,0.971830985915493,0.028169014084507,0.05,0.231972863701272,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.711323098815289,"edger_default",9,5,5,5,913350
13046,155,153,2,1720,0.088953488372093,0.987096774193548,0.0129032258064516,0.1,0.318198789475107,0.141666666666667,0,1,120,3591,0.987190197716514,"TMMwsp",TRUE,FALSE,1.24205243315611,"ctc_pipeline",9,6,10,5,1091713.5
9455,165,161,4,1720,0.0936046511627907,0.975757575757576,0.0242424242424242,0.1,0.289346189627555,0.158333333333333,0,0,74,0,NA,"TMMwsp",TRUE,FALSE,1.18504699666186,"ablate_exclusive",9,6,10,5,1091713.5
5191,153,150,3,1720,0.0872093023255814,0.980392156862745,0.0196078431372549,0.05,0.237672275917646,0.108333333333333,0,0,16,0,NA,"TMM",TRUE,FALSE,0.768993819594411,"edger_default",9,6,10,5,1091713.5
12647,193,188,5,1720,0.109302325581395,0.974093264248705,0.0259067357512953,0.1,0.324987938026928,0.475,0.00254452926208651,1,120,3667,0.995909462776111,"TMMwsp",TRUE,FALSE,1.29099421159401,"ctc_pipeline",9,7,20,5,931137.5
8980,226,219,7,1720,0.127325581395349,0.969026548672566,0.0309734513274336,0.1,0.309607400192356,0.6,0.00254452926208651,0,105,0,NA,"TMMwsp",TRUE,FALSE,1.22662620241083,"ablate_exclusive",9,7,20,5,931137.5
4570,182,177,5,1720,0.102906976744186,0.972527472527473,0.0274725274725275,0.05,0.250551188425297,0.391666666666667,0,0,58,0,NA,"TMM",TRUE,FALSE,0.744330941645338,"edger_default",9,7,20,5,931137.5
12688,275,263,12,1720,0.152906976744186,0.956363636363636,0.0436363636363636,0.1,0.329405566709795,0.991666666666667,0,0,120,3489,1,"TMMwsp",TRUE,FALSE,1.24618435474035,"ctc_pipeline",9,8,50,5,1035640.5
9199,287,274,13,1720,0.159302325581395,0.954703832752613,0.0452961672473868,0.1,0.31977216722001,0.991666666666667,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.19478195168113,"ablate_exclusive",9,8,50,5,1035640.5
5085,277,267,10,1720,0.155232558139535,0.963898916967509,0.036101083032491,0.05,0.292982528715277,0.983333333333333,0,0,119,0,NA,"TMM",TRUE,FALSE,0.77399991680562,"edger_default",9,8,50,5,1035640.5
13193,161,155,6,1720,0.0901162790697674,0.962732919254658,0.0372670807453416,0.1,0.284592111875423,0,0,0,13,3510,0.996296296296296,"TMMwsp",TRUE,FALSE,1.15728231801335,"ctc_pipeline",10,1,0.1,5,1071612
9683,175,167,8,1720,0.097093023255814,0.954285714285714,0.0457142857142857,0.1,0.27347379861326,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.10472290804255,"ablate_exclusive",10,1,0.1,5,1071612
5344,162,156,6,1720,0.0906976744186047,0.962962962962963,0.037037037037037,0.05,0.243437212951833,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.698895251560318,"edger_default",10,1,0.1,5,1071612
12677,133,131,2,1720,0.0761627906976744,0.984962406015038,0.0150375939849624,0.1,0.248047709694499,0,0,0,43,3676,0.988302502720348,"TMMwsp",TRUE,FALSE,1.26396177381672,"ctc_pipeline",10,2,0.5,5,700678.5
9001,150,140,10,1720,0.0813953488372093,0.933333333333333,0.0666666666666667,0.1,0.23451028913295,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.20399994379252,"ablate_exclusive",10,2,0.5,5,700678.5
4348,137,133,4,1720,0.0773255813953488,0.970802919708029,0.0291970802919708,0.05,0.204982054579109,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.702430101368134,"edger_default",10,2,0.5,5,700678.5
12829,129,124,5,1720,0.072093023255814,0.961240310077519,0.0387596899224806,0.1,0.263167194158225,0,0,0,63,3599,0.983328702417338,"TMMwsp",TRUE,FALSE,1.2589597319029,"ctc_pipeline",10,3,1,5,1190747
9230,147,138,9,1720,0.0802325581395349,0.938775510204082,0.0612244897959184,0.1,0.247766742638232,0,0,0,3,0,NA,"TMMwsp",TRUE,FALSE,1.19731758457919,"ablate_exclusive",10,3,1,5,1190747
4906,140,133,7,1720,0.0773255813953488,0.95,0.05,0.05,0.223552049937241,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.757483679776213,"edger_default",10,3,1,5,1190747
12688,98,92,6,1720,0.0534883720930233,0.938775510204082,0.0612244897959184,0.1,0.219678758303896,0,0,0,91,3804,0.979232386961094,"TMMwsp",TRUE,FALSE,1.30959152688493,"ctc_pipeline",10,4,2,5,709346.5
8884,106,99,7,1720,0.0575581395348837,0.933962264150943,0.0660377358490566,0.1,0.206213944748833,0,0,0,12,0,NA,"TMMwsp",TRUE,FALSE,1.2395744793146,"ablate_exclusive",10,4,2,5,709346.5
4409,99,94,5,1720,0.0546511627906977,0.94949494949495,0.0505050505050505,0.05,0.181884350129224,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.752248553094425,"edger_default",10,4,2,5,709346.5
12432,105,104,1,1720,0.0604651162790698,0.99047619047619,0.00952380952380952,0.1,0.258095879759882,0,0,0,116,3943,0.985036774029926,"TMMwsp",TRUE,FALSE,1.32319646753216,"ctc_pipeline",10,5,5,5,710991
8489,112,109,3,1720,0.0633720930232558,0.973214285714286,0.0267857142857143,0.1,0.240935242684352,0,0,0,57,0,NA,"TMMwsp",TRUE,FALSE,1.24314749144301,"ablate_exclusive",10,5,5,5,710991
