"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","n_per_group","median_lib"
12718,71,69,2,1720,0.0401162790697674,0.971830985915493,0.028169014084507,0.1,0.230048746415839,0,0,0,54,3098,0.984183344092963,"TMMwsp",TRUE,FALSE,1.14221479741321,"ctc_pipeline",35,1,3,1250885
5433,81,79,2,1720,0.0459302325581395,0.975308641975309,0.0246913580246914,0.05,0.212394174700654,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.768489834609703,"edger_default",35,1,3,1250885
5433,62,59,3,1720,0.0343023255813954,0.951612903225806,0.0483870967741935,0.05,0.199883064732925,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",35,1,3,1250885
8012,154,123,31,1720,0.0715116279069767,0.798701298701299,0.201298701298701,0.05,0.209607141534238,0,0,0,1,0,NA,NA,TRUE,FALSE,NA,"deseq2",35,1,3,1250885
12772,134,129,5,1720,0.075,0.962686567164179,0.0373134328358209,0.1,0.27550179468569,0,0,0,68,3604,0.982519422863485,"TMMwsp",TRUE,FALSE,1.21289430477161,"ctc_pipeline",35,2,5,1015029
4792,140,134,6,1720,0.077906976744186,0.957142857142857,0.0428571428571429,0.05,0.230532501496134,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.729837025599795,"edger_default",35,2,5,1015029
4792,92,89,3,1720,0.0517441860465116,0.967391304347826,0.0326086956521739,0.05,0.214515583164715,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",35,2,5,1015029
8794,149,134,15,1720,0.077906976744186,0.899328859060403,0.100671140939597,0.05,0.246036948473738,0,0.00254452926208651,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",35,2,5,1015029
11103,202,190,12,1720,0.11046511627907,0.94059405940594,0.0594059405940594,0.1,0.287927871020513,0,0,0,97,3678,0.973626971179989,"TMMwsp",TRUE,FALSE,1.15476056337751,"ctc_pipeline",35,3,8,921554.5
4079,166,160,6,1720,0.0930232558139535,0.963855421686747,0.036144578313253,0.05,0.217517814212663,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.641551327912366,"edger_default",35,3,8,921554.5
4079,152,144,8,1720,0.0837209302325581,0.947368421052632,0.0526315789473684,0.05,0.202258022513484,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",35,3,8,921554.5
9668,175,167,8,1720,0.097093023255814,0.954285714285714,0.0457142857142857,0.05,0.257732275299856,0,0,0,7,0,NA,NA,TRUE,FALSE,NA,"deseq2",35,3,8,921554.5
11931,55,54,1,1720,0.0313953488372093,0.981818181818182,0.0181818181818182,0.1,0.185747726601908,0,0,0,54,3405,0.986490455212922,"TMMwsp",TRUE,FALSE,1.1892034536609,"ctc_pipeline",36,1,3,1041461.5
4287,65,60,5,1720,0.0348837209302326,0.923076923076923,0.0769230769230769,0.05,0.167013539421548,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.738696249482544,"edger_default",36,1,3,1041461.5
4287,40,40,0,1720,0.0232558139534884,1,0,0.05,0.160480142947777,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",36,1,3,1041461.5
6920,120,76,44,1720,0.0441860465116279,0.633333333333333,0.366666666666667,0.05,0.161755221645479,0,0,0,5,0,NA,NA,TRUE,FALSE,NA,"deseq2",36,1,3,1041461.5
12464,111,108,3,1720,0.0627906976744186,0.972972972972973,0.027027027027027,0.1,0.24481853227481,0,0,0,74,3617,0.980646944982029,"TMMwsp",TRUE,FALSE,1.26132412778639,"ctc_pipeline",36,2,5,765681.5
4324,120,117,3,1720,0.0680232558139535,0.975,0.025,0.05,0.207937577303753,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.694618988853195,"edger_default",36,2,5,765681.5
4324,85,82,3,1720,0.0476744186046512,0.964705882352941,0.0352941176470588,0.05,0.193801528014011,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",36,2,5,765681.5
8565,123,110,13,1720,0.063953488372093,0.894308943089431,0.105691056910569,0.05,0.217145230611267,0,0,0,4,0,NA,NA,TRUE,FALSE,NA,"deseq2",36,2,5,765681.5
11853,253,239,14,1720,0.138953488372093,0.944664031620553,0.0553359683794466,0.1,0.323559056437684,0,0,0,86,3600,0.976111111111111,"TMMwsp",TRUE,FALSE,1.08572849490373,"ctc_pipeline",36,3,8,1068399
4676,204,200,4,1720,0.116279069767442,0.980392156862745,0.0196078431372549,0.05,0.237436738713025,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.602853472654988,"edger_default",36,3,8,1068399
4676,172,163,9,1720,0.0947674418604651,0.947674418604651,0.0523255813953488,0.05,0.224803449940348,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",36,3,8,1068399
10327,210,200,10,1720,0.116279069767442,0.952380952380952,0.0476190476190476,0.05,0.293010329015355,0,0,0,14,0,NA,NA,TRUE,FALSE,NA,"deseq2",36,3,8,1068399
12933,61,57,4,1720,0.0331395348837209,0.934426229508197,0.0655737704918033,0.1,0.214429869016572,0,0,0,52,3164,0.985777496839444,"TMMwsp",TRUE,FALSE,1.06663600761815,"ctc_pipeline",37,1,3,1292140.5
5652,67,63,4,1720,0.0366279069767442,0.940298507462687,0.0597014925373134,0.05,0.196746242082753,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.720137976624801,"edger_default",37,1,3,1292140.5
5652,46,44,2,1720,0.0255813953488372,0.956521739130435,0.0434782608695652,0.05,0.185442062215089,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",37,1,3,1292140.5
8215,127,99,28,1720,0.0575581395348837,0.779527559055118,0.220472440944882,0.05,0.192349209278297,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",37,1,3,1292140.5
12465,118,111,7,1720,0.0645348837209302,0.940677966101695,0.0593220338983051,0.1,0.24427341619402,0,0,0,68,3835,0.982268578878748,"TMMwsp",TRUE,FALSE,1.31400475326202,"ctc_pipeline",37,2,5,647840.5
4195,120,112,8,1720,0.0651162790697674,0.933333333333333,0.0666666666666667,0.05,0.205073137445768,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.728074546341475,"edger_default",37,2,5,647840.5
4195,98,96,2,1720,0.0558139534883721,0.979591836734694,0.0204081632653061,0.05,0.189863953670452,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",37,2,5,647840.5
8386,147,124,23,1720,0.072093023255814,0.843537414965986,0.156462585034014,0.05,0.221557647753,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",37,2,5,647840.5
10877,215,202,13,1720,0.117441860465116,0.93953488372093,0.0604651162790698,0.1,0.293320264035192,0,0,0,70,3878,0.981949458483754,"TMMwsp",TRUE,FALSE,1.19586742097273,"ctc_pipeline",37,3,8,659996
3517,172,169,3,1720,0.0982558139534884,0.982558139534884,0.0174418604651163,0.05,0.219636889607416,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.611452945199844,"edger_default",37,3,8,659996
3517,132,127,5,1720,0.0738372093023256,0.962121212121212,0.0378787878787879,0.05,0.202839026733817,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",37,3,8,659996
9355,175,168,7,1720,0.0976744186046512,0.96,0.04,0.05,0.270723628336395,0,0,0,2,0,NA,NA,TRUE,FALSE,NA,"deseq2",37,3,8,659996
12444,76,74,2,1720,0.0430232558139535,0.973684210526316,0.0263157894736842,0.1,0.211256509396393,0,0,0,51,3283,0.987206823027719,"TMMwsp",TRUE,FALSE,1.17392755507093,"ctc_pipeline",38,1,3,869314
4701,87,85,2,1720,0.0494186046511628,0.977011494252874,0.0229885057471264,0.05,0.201387890627071,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.721087889182561,"edger_default",38,1,3,869314
4701,50,49,1,1720,0.0284883720930233,0.98,0.02,0.05,0.1885889025671,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",38,1,3,869314
7547,154,119,35,1720,0.0691860465116279,0.772727272727273,0.227272727272727,0.05,0.193479960922374,0,0,0,5,0,NA,NA,TRUE,FALSE,NA,"deseq2",38,1,3,869314
12616,130,124,6,1720,0.072093023255814,0.953846153846154,0.0461538461538462,0.1,0.239253276553591,0,0,0,76,3663,0.981708981708982,"TMMwsp",TRUE,FALSE,1.24420617921951,"ctc_pipeline",38,2,5,945910.5
4627,129,123,6,1720,0.0715116279069767,0.953488372093023,0.0465116279069767,0.05,0.20483259815166,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.712850464625479,"edger_default",38,2,5,945910.5
4627,98,95,3,1720,0.0552325581395349,0.969387755102041,0.0306122448979592,0.05,0.193190311913843,0,0,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",38,2,5,945910.5
8556,150,133,17,1720,0.0773255813953488,0.886666666666667,0.113333333333333,0.05,0.21408247601599,0,0,0,10,0,NA,NA,TRUE,FALSE,NA,"deseq2",38,2,5,945910.5
11804,242,232,10,1720,0.134883720930233,0.958677685950413,0.0413223140495868,0.1,0.31945312459866,0,0.00251889168765743,0,88,3537,0.975120158326265,"TMMwsp",TRUE,FALSE,1.10255389798609,"ctc_pipeline",38,3,8,1095599
4725,205,200,5,1720,0.116279069767442,0.975609756097561,0.024390243902439,0.05,0.24978439995826,0,0.00251889168765743,0,0,0,NA,"TMM",TRUE,FALSE,0.623278406999388,"edger_default",38,3,8,1095599
4725,171,166,5,1720,0.0965116279069767,0.970760233918129,0.0292397660818713,0.05,0.232920843378087,0,0.00251889168765743,0,0,0,NA,NA,TRUE,FALSE,NA,"limma_voom",38,3,8,1095599
10483,204,196,8,1720,0.113953488372093,0.96078431372549,0.0392156862745098,0.05,0.29490914887935,0,0.00251889168765743,0,13,0,NA,NA,TRUE,FALSE,NA,"deseq2",38,3,8,1095599
12020,56,56,0,1720,0.0325581395348837,1,0,0.1,0.190741615173746,0,0,0,50,3203,0.987511707773962,"TMMwsp",TRUE,FALSE,1.16172351105907,"ctc_pipeline",39,1,3,982751
