"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","purity_cond_diff","purity_mean","purity_sd","n_per_group","median_lib"
16775,34,33,1,1720,0.0191860465116279,0.970588235294118,0.0294117647058824,0.1,0.160104948616869,0,0,0,89,2569,0.984818995718178,"TMMwsp",TRUE,FALSE,1.45019120396446,"purity_covariate",37,2,0.1,0.6,0.15,5,744442.5
15677,38,37,1,1720,0.0215116279069767,0.973684210526316,0.0263157894736842,0.1,0.174129071150517,0,0,0,86,3511,0.987467957846767,"TMMwsp",TRUE,FALSE,1.48918146209817,"purity_filtered",37,2,0.1,0.6,0.15,5,744442.5
15342,30,30,0,1720,0.0174418604651163,1,0,0.1,0.164134712310356,0,0,0,77,3580,0.991340782122905,"TMMwsp",TRUE,FALSE,1.61987575428014,"purity_ignored",37,3,0.2,0.6,0.15,5,643904.5
16565,46,44,2,1720,0.0255813953488372,0.956521739130435,0.0434782608695652,0.1,0.168811139744662,0,0,0,82,2639,0.992421371731717,"TMMwsp",TRUE,FALSE,1.47798278722747,"purity_covariate",37,3,0.2,0.6,0.15,5,643904.5
15120,39,39,0,1720,0.0226744186046512,1,0,0.1,0.180653765992741,0,0,0,71,3768,0.99124203821656,"TMMwsp",TRUE,FALSE,1.39680126512206,"purity_filtered",37,3,0.2,0.6,0.15,5,643904.5
15603,374,95,279,1720,0.0552325581395349,0.254010695187166,0.745989304812834,0.1,0.138192941327594,0.00833333333333333,0.0152671755725191,0,78,3622,0.989508558807289,"TMMwsp",TRUE,FALSE,1.50554554981751,"purity_ignored",37,4,0.3,0.6,0.15,5,852052
16594,31,27,4,1720,0.0156976744186047,0.870967741935484,0.129032258064516,0.1,0.148724652671888,0,0,0,83,2560,0.988671875,"TMMwsp",TRUE,FALSE,1.3898370751523,"purity_covariate",37,4,0.3,0.6,0.15,5,852052
15603,374,95,279,1720,0.0552325581395349,0.254010695187166,0.745989304812834,0.1,0.138296062954815,0.00833333333333333,0.0152671755725191,0,78,3622,0.989508558807289,"TMMwsp",TRUE,FALSE,1.50554554981751,"purity_filtered",37,4,0.3,0.6,0.15,5,852052
15612,3253,348,2905,1720,0.202325581395349,0.106978173993237,0.893021826006763,0.1,0.112555410271196,0.075,0.162162162162162,0,81,3672,0.988289760348584,"TMMwsp",TRUE,FALSE,1.46632535936771,"purity_ignored",37,5,0.4,0.6,0.15,5,841548.5
16624,24,17,7,1720,0.00988372093023256,0.708333333333333,0.291666666666667,0.1,0.10977532763093,0,0,0,95,2522,0.988104678826328,"TMMwsp",TRUE,FALSE,1.42116536720187,"purity_covariate",37,5,0.4,0.6,0.15,5,841548.5
15612,3253,348,2905,1720,0.202325581395349,0.106978173993237,0.893021826006763,0.1,0.112627493326656,0.075,0.162162162162162,0,81,3672,0.988289760348584,"TMMwsp",TRUE,FALSE,1.46632535936771,"purity_filtered",37,5,0.4,0.6,0.15,5,841548.5
15932,71,70,1,1720,0.0406976744186047,0.985915492957746,0.0140845070422535,0.1,0.199505802929551,0,0,0,88,3173,0.989914907028049,"TMMwsp",TRUE,FALSE,1.36351529366831,"purity_ignored",38,1,0,0.6,0.15,5,1105518
17013,82,79,3,1720,0.0459302325581395,0.963414634146341,0.0365853658536585,0.1,0.197615176348903,0,0,0,96,2331,0.989274989274989,"TMMwsp",TRUE,FALSE,1.36014337460981,"purity_covariate",38,1,0,0.6,0.15,5,1105518
15659,76,74,2,1720,0.0430232558139535,0.973684210526316,0.0263157894736842,0.1,0.202588374878919,0,0,0,88,3323,0.989768281673187,"TMMwsp",TRUE,FALSE,1.28736568955683,"purity_filtered",38,1,0,0.6,0.15,5,1105518
15858,50,49,1,1720,0.0284883720930233,0.98,0.02,0.1,0.182619423760206,0,0,0,86,3344,0.988935406698565,"TMMwsp",TRUE,FALSE,1.43502416633587,"purity_ignored",38,2,0.1,0.6,0.15,5,1188059.5
16925,63,61,2,1720,0.0354651162790698,0.968253968253968,0.0317460317460317,0.1,0.186066426288686,0,0,0,96,2406,0.99168744804655,"TMMwsp",TRUE,FALSE,1.36653734496297,"purity_covariate",38,2,0.1,0.6,0.15,5,1188059.5
14120,11,11,0,1720,0.0063953488372093,1,0,0.1,0.140911539203484,0,0,0,68,4142,0.989618541767262,"TMMwsp",TRUE,FALSE,1.03393445749823,"purity_filtered",38,2,0.1,0.6,0.15,5,1188059.5
15688,377,104,273,1720,0.0604651162790698,0.275862068965517,0.724137931034483,0.1,0.13608165136164,0.0166666666666667,0.0201511335012594,0,85,3495,0.987410586552217,"TMMwsp",TRUE,FALSE,1.39236162951705,"purity_ignored",38,3,0.2,0.6,0.15,5,809139
16758,6,6,0,1720,0.00348837209302326,1,0,0.1,0.12170087909708,0,0,0,91,2523,0.985334918747523,"TMMwsp",TRUE,FALSE,1.45557179689683,"purity_covariate",38,3,0.2,0.6,0.15,5,809139
15872,17,15,2,1720,0.00872093023255814,0.88235294117647,0.117647058823529,0.1,0.12987108203378,0,0,0,84,3035,0.988467874794069,"TMMwsp",TRUE,FALSE,1.44357928028012,"purity_filtered",38,3,0.2,0.6,0.15,5,809139
15025,1368,169,1199,1720,0.0982558139534884,0.123538011695906,0.876461988304094,0.1,0.111620613478496,0.0416666666666667,0.048661800486618,0,71,3822,0.992673992673993,"TMMwsp",TRUE,FALSE,1.4403520093436,"purity_ignored",38,4,0.3,0.6,0.15,5,576612.5
16121,8,7,1,1720,0.00406976744186047,0.875,0.125,0.1,0.105666288824591,0,0,0,84,2865,0.991623036649215,"TMMwsp",TRUE,FALSE,1.4968677507358,"purity_covariate",38,4,0.3,0.6,0.15,5,576612.5
14854,57,20,37,1720,0.0116279069767442,0.350877192982456,0.649122807017544,0.1,0.105793313952226,0,0,0,78,3465,0.99018759018759,"TMMwsp",FALSE,FALSE,1.56236878773105,"purity_filtered",38,4,0.3,0.6,0.15,5,576612.5
15309,714,139,575,1720,0.0808139534883721,0.194677871148459,0.805322128851541,0.1,0.121098292872263,0.0583333333333333,0.027027027027027,0,76,3913,0.991055456171735,"TMMwsp",TRUE,FALSE,1.67836507748265,"purity_ignored",38,5,0.4,0.6,0.15,5,788001
16273,13,12,1,1720,0.00697674418604651,0.923076923076923,0.0769230769230769,0.1,0.124630121598533,0,0,0,84,2676,0.991031390134529,"TMMwsp",TRUE,FALSE,1.6032117651647,"purity_covariate",38,5,0.4,0.6,0.15,5,788001
15309,714,139,575,1720,0.0808139534883721,0.194677871148459,0.805322128851541,0.1,0.121214217339538,0.0583333333333333,0.027027027027027,0,76,3913,0.991055456171735,"TMMwsp",TRUE,FALSE,1.67836507748265,"purity_filtered",38,5,0.4,0.6,0.15,5,788001
15129,57,54,3,1720,0.0313953488372093,0.947368421052632,0.0526315789473684,0.1,0.182217729334599,0,0,0,70,3559,0.990165776903625,"TMMwsp",TRUE,FALSE,1.41298387433839,"purity_ignored",39,1,0,0.6,0.15,5,748105.5
16326,55,53,2,1720,0.0308139534883721,0.963636363636364,0.0363636363636364,0.1,0.176608795158596,0,0,0,75,2623,0.990468928707587,"TMMwsp",TRUE,FALSE,1.48871198931868,"purity_covariate",39,1,0,0.6,0.15,5,748105.5
14931,62,60,2,1720,0.0348837209302326,0.967741935483871,0.032258064516129,0.1,0.1819602163299,0,0,0,70,3651,0.989865790194467,"TMMwsp",TRUE,FALSE,1.30618325478816,"purity_filtered",39,1,0,0.6,0.15,5,748105.5
15937,69,61,8,1720,0.0354651162790698,0.884057971014493,0.115942028985507,0.1,0.169802017332016,0,0,0,90,3304,0.986985472154964,"TMMwsp",TRUE,FALSE,1.35749158894464,"purity_ignored",39,2,0.1,0.6,0.15,5,1118672.5
16975,52,51,1,1720,0.0296511627906977,0.980769230769231,0.0192307692307692,0.1,0.175467969529568,0,0,0,97,2412,0.986318407960199,"TMMwsp",TRUE,FALSE,1.35583295610736,"purity_covariate",39,2,0.1,0.6,0.15,5,1118672.5
15606,58,54,4,1720,0.0313953488372093,0.931034482758621,0.0689655172413793,0.1,0.175071480936922,0,0,0,94,3503,0.986011989723094,"TMMwsp",TRUE,FALSE,1.32408121663319,"purity_filtered",39,2,0.1,0.6,0.15,5,1118672.5
16078,38,34,4,1720,0.0197674418604651,0.894736842105263,0.105263157894737,0.1,0.144466180970308,0,0,0,88,3253,0.986474023977867,"TMMwsp",TRUE,FALSE,1.48101393763228,"purity_ignored",39,3,0.2,0.6,0.15,5,866745
17082,19,18,1,1720,0.0104651162790698,0.947368421052632,0.0526315789473684,0.1,0.157364526317788,0,0,0,97,2350,0.98468085106383,"TMMwsp",TRUE,FALSE,1.34559778764216,"purity_covariate",39,3,0.2,0.6,0.15,5,866745
16078,38,34,4,1720,0.0197674418604651,0.894736842105263,0.105263157894737,0.1,0.144419619801737,0,0,0,88,3253,0.986474023977867,"TMMwsp",TRUE,FALSE,1.48101393763228,"purity_filtered",39,3,0.2,0.6,0.15,5,866745
15373,754,140,614,1720,0.0813953488372093,0.185676392572944,0.814323607427056,0.1,0.12955487861793,0.0166666666666667,0.0072289156626506,0,80,3639,0.988183566913987,"TMMwsp",TRUE,FALSE,1.37728472505067,"purity_ignored",39,4,0.3,0.6,0.15,5,706662.5
16462,15,12,3,1720,0.00697674418604651,0.8,0.2,0.1,0.118314884299962,0,0,0,86,2666,0.986496624156039,"TMMwsp",TRUE,FALSE,1.43476398485349,"purity_covariate",39,4,0.3,0.6,0.15,5,706662.5
15373,754,140,614,1720,0.0813953488372093,0.185676392572944,0.814323607427056,0.1,0.129639913401801,0.0166666666666667,0.0072289156626506,0,80,3639,0.988183566913987,"TMMwsp",TRUE,FALSE,1.37728472505067,"purity_filtered",39,4,0.3,0.6,0.15,5,706662.5
15830,457,126,331,1720,0.0732558139534884,0.275711159737418,0.724288840262582,0.1,0.138063890429113,0.025,0.0099009900990099,0,82,3297,0.986957840461025,"TMMwsp",TRUE,FALSE,1.34681270827195,"purity_ignored",39,5,0.4,0.6,0.15,5,863685
16919,29,29,0,1720,0.0168604651162791,1,0,0.1,0.151109779092243,0,0,0,88,2376,0.986952861952862,"TMMwsp",TRUE,FALSE,1.34173899911862,"purity_covariate",39,5,0.4,0.6,0.15,5,863685
16383,53,38,15,1720,0.022093023255814,0.716981132075472,0.283018867924528,0.1,0.139852399185559,0,0,0,86,2813,0.988624244578742,"TMMwsp",TRUE,FALSE,1.36129640562015,"purity_filtered",39,5,0.4,0.6,0.15,5,863685
15769,65,65,0,1720,0.0377906976744186,1,0,0.1,0.213114791688561,0,0,0,82,3380,0.98905325443787,"TMMwsp",TRUE,FALSE,1.41496178289441,"purity_ignored",40,1,0,0.6,0.15,5,891596
16861,72,72,0,1720,0.0418604651162791,1,0,0.1,0.212752443279594,0,0,0,93,2523,0.989298454221165,"TMMwsp",TRUE,FALSE,1.41334735717307,"purity_covariate",40,1,0,0.6,0.15,5,891596
15640,39,39,0,1720,0.0226744186046512,1,0,0.1,0.185049950847024,0,0,0,81,3160,0.990822784810127,"TMMwsp",TRUE,FALSE,1.33424784439345,"purity_filtered",40,1,0,0.6,0.15,5,891596
15579,199,89,110,1720,0.0517441860465116,0.447236180904523,0.552763819095477,0.1,0.156272005534989,0,0.0026246719160105,0,83,3407,0.989433519225125,"TMMwsp",TRUE,FALSE,1.35238298195138,"purity_ignored",40,2,0.1,0.6,0.15,5,949158.5
16644,31,29,2,1720,0.0168604651162791,0.935483870967742,0.0645161290322581,0.1,0.153842243068689,0,0,0,94,2489,0.988348734431499,"TMMwsp",TRUE,FALSE,1.36626317431407,"purity_covariate",40,2,0.1,0.6,0.15,5,949158.5
15322,38,33,5,1720,0.0191860465116279,0.868421052631579,0.131578947368421,0.1,0.157504834852585,0,0,0,82,3153,0.987947986045036,"TMMwsp",FALSE,FALSE,1.45846259999487,"purity_filtered",40,2,0.1,0.6,0.15,5,949158.5
16199,91,87,4,1720,0.0505813953488372,0.956043956043956,0.043956043956044,0.1,0.20690842710891,0,0,0,87,3125,0.9904,"TMMwsp",TRUE,FALSE,1.19270842494111,"purity_ignored",40,3,0.2,0.6,0.15,5,1047581.5
17212,77,75,2,1720,0.0436046511627907,0.974025974025974,0.025974025974026,0.1,0.205465296593034,0,0,0,93,2350,0.989787234042553,"TMMwsp",TRUE,FALSE,1.2493163943102,"purity_covariate",40,3,0.2,0.6,0.15,5,1047581.5
15980,82,78,4,1720,0.0453488372093023,0.951219512195122,0.048780487804878,0.1,0.198795875203293,0,0,0,79,3229,0.992567358315268,"TMMwsp",TRUE,FALSE,1.13977094687117,"purity_filtered",40,3,0.2,0.6,0.15,5,1047581.5
15885,214,73,141,1720,0.0424418604651163,0.341121495327103,0.658878504672897,0.1,0.129038991866153,0,0.00987654320987654,0,84,3381,0.989352262644188,"TMMwsp",TRUE,FALSE,1.43848595340072,"purity_ignored",40,4,0.3,0.6,0.15,5,1025869
16959,18,16,2,1720,0.00930232558139535,0.888888888888889,0.111111111111111,0.1,0.126943022098407,0,0,0,93,2421,0.987608426270136,"TMMwsp",TRUE,FALSE,1.34360973349597,"purity_covariate",40,4,0.3,0.6,0.15,5,1025869
15885,214,73,141,1720,0.0424418604651163,0.341121495327103,0.658878504672897,0.1,0.129158104955367,0,0.00987654320987654,0,84,3381,0.989352262644188,"TMMwsp",TRUE,FALSE,1.43848595340072,"purity_filtered",40,4,0.3,0.6,0.15,5,1025869
15295,292,62,230,1720,0.036046511627907,0.212328767123288,0.787671232876712,0.1,0.107012649135385,0,0.00963855421686747,0,70,3801,0.992896606156275,"TMMwsp",TRUE,FALSE,1.89244775209605,"purity_ignored",40,5,0.4,0.6,0.15,5,675299
16354,13,12,1,1720,0.00697674418604651,0.923076923076923,0.0769230769230769,0.1,0.12190910646273,0,0,0,77,2763,0.993485342019544,"TMMwsp",TRUE,FALSE,1.59901010830769,"purity_covariate",40,5,0.4,0.6,0.15,5,675299
15295,292,62,230,1720,0.036046511627907,0.212328767123288,0.787671232876712,0.1,0.10716124429335,0,0.00963855421686747,0,70,3801,0.992896606156275,"TMMwsp",TRUE,FALSE,1.89244775209605,"purity_filtered",40,5,0.4,0.6,0.15,5,675299
15347,50,50,0,1720,0.0290697674418605,1,0,0.1,0.198314246382836,0,0,0,76,3560,0.98876404494382,"TMMwsp",TRUE,FALSE,1.4236796816208,"purity_ignored",41,1,0,0.6,0.15,5,982976
16499,53,53,0,1720,0.0308139534883721,1,0,0.1,0.198041019949983,0,0,0,83,2665,0.98874296435272,"TMMwsp",TRUE,FALSE,1.45682335325523,"purity_covariate",41,1,0,0.6,0.15,5,982976
14757,17,17,0,1720,0.00988372093023256,1,0,0.1,0.158793815254237,0,0,0,72,3541,0.98870375600113,"TMMwsp",FALSE,FALSE,1.54967001149521,"purity_filtered",41,1,0,0.6,0.15,5,982976
16080,69,63,6,1720,0.0366279069767442,0.91304347826087,0.0869565217391304,0.1,0.186399485772574,0,0,0,92,3244,0.98766954377312,"TMMwsp",TRUE,FALSE,1.30319085418129,"purity_ignored",41,2,0.1,0.6,0.15,5,983288.5
17166,47,45,2,1720,0.0261627906976744,0.957446808510638,0.0425531914893617,0.1,0.182311107199077,0,0,0,98,2398,0.987489574645538,"TMMwsp",TRUE,FALSE,1.32231199824596,"purity_covariate",41,2,0.1,0.6,0.15,5,983288.5
16080,30,29,1,1720,0.0168604651162791,0.966666666666667,0.0333333333333333,0.1,0.172490416795111,0,0,0,88,3044,0.989487516425756,"TMMwsp",TRUE,FALSE,1.32029583504374,"purity_filtered",41,2,0.1,0.6,0.15,5,983288.5
15405,66,58,8,1720,0.0337209302325581,0.878787878787879,0.121212121212121,0.1,0.166794209928104,0,0,0,79,3686,0.990504612045578,"TMMwsp",TRUE,FALSE,1.48306236238773,"purity_ignored",41,3,0.2,0.6,0.15,5,607996.5
16549,63,59,4,1720,0.0343023255813954,0.936507936507937,0.0634920634920635,0.1,0.171939534171291,0,0,0,86,2717,0.98859035701141,"TMMwsp",TRUE,FALSE,1.4740273156815,"purity_covariate",41,3,0.2,0.6,0.15,5,607996.5
15758,53,52,1,1720,0.0302325581395349,0.981132075471698,0.0188679245283019,0.1,0.174570568997357,0,0,0,83,3098,0.988379599741769,"TMMwsp",TRUE,FALSE,1.51059623877066,"purity_filtered",41,3,0.2,0.6,0.15,5,607996.5
15147,212,50,162,1720,0.0290697674418605,0.235849056603774,0.764150943396226,0.1,0.112899752125979,0.00833333333333333,0.0166270783847981,0,85,3854,0.98936170212766,"TMMwsp",TRUE,FALSE,2.09109946813205,"purity_ignored",41,4,0.3,0.6,0.15,5,706110.5
16268,17,17,0,1720,0.00988372093023256,1,0,0.1,0.156616876866761,0,0,0,91,2779,0.988485066570709,"TMMwsp",TRUE,FALSE,1.66524422807043,"purity_covariate",41,4,0.3,0.6,0.15,5,706110.5
15611,23,20,3,1720,0.0116279069767442,0.869565217391304,0.130434782608696,0.1,0.137844882596806,0,0,0,90,3098,0.987411233053583,"TMMwsp",TRUE,FALSE,1.84809177052864,"purity_filtered",41,4,0.3,0.6,0.15,5,706110.5
15568,297,73,224,1720,0.0424418604651163,0.245791245791246,0.754208754208754,0.1,0.117577841669318,0,0.0120481927710843,0,90,3693,0.98835634985107,"TMMwsp",TRUE,FALSE,1.7049181315058,"purity_ignored",41,5,0.4,0.6,0.15,5,853248.5
16665,13,13,0,1720,0.00755813953488372,1,0,0.1,0.122296835127258,0,0,0,96,2636,0.989757207890744,"TMMwsp",TRUE,FALSE,1.55531324570126,"purity_covariate",41,5,0.4,0.6,0.15,5,853248.5
15568,297,73,224,1720,0.0424418604651163,0.245791245791246,0.754208754208754,0.1,0.117458478902286,0,0.0120481927710843,0,90,3693,0.98835634985107,"TMMwsp",TRUE,FALSE,1.7049181315058,"purity_filtered",41,5,0.4,0.6,0.15,5,853248.5
15397,40,39,1,1720,0.0226744186046512,0.975,0.025,0.1,0.153247771953426,0,0,0,83,3623,0.990339497653878,"TMMwsp",TRUE,FALSE,1.59180629140345,"purity_ignored",42,1,0,0.6,0.15,5,950709.5
16457,35,34,1,1720,0.0197674418604651,0.971428571428571,0.0285714285714286,0.1,0.158284017772731,0,0,0,88,2642,0.990158970476911,"TMMwsp",TRUE,FALSE,1.48141555592079,"purity_covariate",42,1,0,0.6,0.15,5,950709.5
15397,40,39,1,1720,0.0226744186046512,0.975,0.025,0.1,0.15318955223409,0,0,0,83,3623,0.990339497653878,"TMMwsp",TRUE,FALSE,1.59180629140345,"purity_filtered",42,1,0,0.6,0.15,5,950709.5
15874,48,48,0,1720,0.027906976744186,1,0,0.1,0.179217144359781,0,0,0,81,3207,0.9881509198628,"TMMwsp",TRUE,FALSE,1.42775982046733,"purity_ignored",42,2,0.1,0.6,0.15,5,925944
17011,62,62,0,1720,0.036046511627907,1,0,0.1,0.179495524671517,0,0,0,89,2343,0.986769099445156,"TMMwsp",TRUE,FALSE,1.44086641021301,"purity_covariate",42,2,0.1,0.6,0.15,5,925944
15509,62,59,3,1720,0.0343023255813954,0.951612903225806,0.0483870967741935,0.1,0.181138539899678,0,0,0,77,3388,0.989079102715466,"TMMwsp",TRUE,FALSE,1.26080613154475,"purity_filtered",42,2,0.1,0.6,0.15,5,925944
15563,84,57,27,1720,0.0331395348837209,0.678571428571429,0.321428571428571,0.1,0.158331304621039,0,0,0,91,3591,0.987190197716514,"TMMwsp",TRUE,FALSE,1.42662797093387,"purity_ignored",42,3,0.2,0.6,0.15,5,903675
16658,36,35,1,1720,0.0203488372093023,0.972222222222222,0.0277777777777778,0.1,0.170095957170864,0,0,0,96,2637,0.987864998103906,"TMMwsp",TRUE,FALSE,1.39073026874161,"purity_covariate",42,3,0.2,0.6,0.15,5,903675
15648,36,34,2,1720,0.0197674418604651,0.944444444444444,0.0555555555555556,0.1,0.170684022588851,0,0,0,88,3182,0.987429289754871,"TMMwsp",TRUE,FALSE,1.26239969265867,"purity_filtered",42,3,0.2,0.6,0.15,5,903675
15900,193,73,120,1720,0.0424418604651163,0.378238341968912,0.621761658031088,0.1,0.133025156840372,0.00833333333333333,0,0,86,3393,0.987916298261126,"TMMwsp",TRUE,FALSE,1.35640760112106,"purity_ignored",42,4,0.3,0.6,0.15,5,885259
16940,13,13,0,1720,0.00755813953488372,1,0,0.1,0.136138542117795,0,0,0,94,2465,0.987018255578093,"TMMwsp",TRUE,FALSE,1.32468812209283,"purity_covariate",42,4,0.3,0.6,0.15,5,885259
15900,193,73,120,1720,0.0424418604651163,0.378238341968912,0.621761658031088,0.1,0.132979096594622,0.00833333333333333,0,0,86,3393,0.987916298261126,"TMMwsp",TRUE,FALSE,1.35640760112106,"purity_filtered",42,4,0.3,0.6,0.15,5,885259
15682,1496,183,1313,1720,0.106395348837209,0.122326203208556,0.877673796791444,0.1,0.11396294542653,0.0583333333333333,0.0572916666666667,0,72,3650,0.990958904109589,"TMMwsp",TRUE,FALSE,1.57067632280175,"purity_ignored",42,5,0.4,0.6,0.15,5,847822.5
16729,20,20,0,1720,0.0116279069767442,1,0,0.1,0.140312573517484,0,0,0,76,2573,0.989895064127478,"TMMwsp",TRUE,FALSE,1.42273692576171,"purity_covariate",42,5,0.4,0.6,0.15,5,847822.5
16180,81,43,38,1720,0.025,0.530864197530864,0.469135802469136,0.1,0.126040181389649,0,0,0,70,2929,0.99112325025606,"TMMwsp",TRUE,FALSE,1.48890284509897,"purity_filtered",42,5,0.4,0.6,0.15,5,847822.5
15752,74,71,3,1720,0.0412790697674419,0.959459459459459,0.0405405405405405,0.1,0.192133601433118,0,0,0,95,3522,0.985235661555934,"TMMwsp",TRUE,FALSE,1.37392185720094,"purity_ignored",43,1,0,0.6,0.15,5,834615.5
16802,58,56,2,1720,0.0325581395348837,0.96551724137931,0.0344827586206897,0.1,0.183809354807191,0,0,0,100,2526,0.985748218527316,"TMMwsp",TRUE,FALSE,1.42315683865258,"purity_covariate",43,1,0,0.6,0.15,5,834615.5
13838,40,39,1,1720,0.0226744186046512,0.975,0.025,0.1,0.16488814177096,0,0,0,71,4452,0.989442946990117,"TMMwsp",FALSE,FALSE,1.178792417412,"purity_filtered",43,1,0,0.6,0.15,5,834615.5
15331,60,59,1,1720,0.0343023255813954,0.983333333333333,0.0166666666666667,0.1,0.211590034563828,0,0,0,75,3673,0.989109719575279,"TMMwsp",TRUE,FALSE,1.48410287130283,"purity_ignored",43,2,0.1,0.6,0.15,5,824145.5
16452,75,72,3,1720,0.0418604651162791,0.96,0.04,0.1,0.214199567677673,0,0,0,87,2767,0.989519335019877,"TMMwsp",TRUE,FALSE,1.49064991371565,"purity_covariate",43,2,0.1,0.6,0.15,5,824145.5
16030,72,70,2,1720,0.0406976744186047,0.972222222222222,0.0277777777777778,0.1,0.218865576877057,0,0,0,86,2908,0.987620357634113,"TMMwsp",TRUE,FALSE,1.50378943671432,"purity_filtered",43,2,0.1,0.6,0.15,5,824145.5
15095,49,41,8,1720,0.0238372093023256,0.836734693877551,0.163265306122449,0.1,0.146444468321974,0,0,0,89,3711,0.985987604419294,"TMMwsp",TRUE,FALSE,1.66947134665769,"purity_ignored",43,3,0.2,0.6,0.15,5,995512.5
16217,55,52,3,1720,0.0302325581395349,0.945454545454545,0.0545454545454545,0.1,0.171723405378615,0,0,0,96,2705,0.987430683918669,"TMMwsp",TRUE,FALSE,1.4588475223376,"purity_covariate",43,3,0.2,0.6,0.15,5,995512.5
15095,49,41,8,1720,0.0238372093023256,0.836734693877551,0.163265306122449,0.1,0.146501460245682,0,0,0,89,3711,0.985987604419294,"TMMwsp",TRUE,FALSE,1.66947134665769,"purity_filtered",43,3,0.2,0.6,0.15,5,995512.5
16001,101,70,31,1720,0.0406976744186047,0.693069306930693,0.306930693069307,0.1,0.160429776297539,0,0.00253807106598985,0,86,3296,0.989077669902913,"TMMwsp",TRUE,FALSE,1.35429056433889,"purity_ignored",43,4,0.3,0.6,0.15,5,1007132.5
17136,19,19,0,1720,0.011046511627907,1,0,0.1,0.146147815150032,0,0,0,95,2373,0.988621997471555,"TMMwsp",TRUE,FALSE,1.40229871195025,"purity_covariate",43,4,0.3,0.6,0.15,5,1007132.5
16406,24,22,2,1720,0.0127906976744186,0.916666666666667,0.0833333333333333,0.1,0.143251132381876,0,0,0,91,2908,0.988308115543329,"TMMwsp",FALSE,FALSE,1.45484896010372,"purity_filtered",43,4,0.3,0.6,0.15,5,1007132.5
15921,4066,390,3676,1720,0.226744186046512,0.0959173635022135,0.904082636497787,0.1,0.110209455230282,0.108333333333333,0.190123456790123,0,82,3590,0.989693593314763,"TMMwsp",TRUE,FALSE,1.51195587202079,"purity_ignored",43,5,0.4,0.6,0.15,5,1070897.5
16826,2,2,0,1720,0.00116279069767442,1,0,0.1,0.115802610665654,0,0,0,90,2486,0.989139179404666,"TMMwsp",TRUE,FALSE,1.48854490902545,"purity_covariate",43,5,0.4,0.6,0.15,5,1070897.5
15921,4066,390,3676,1720,0.226744186046512,0.0959173635022135,0.904082636497787,0.1,0.110276419340958,0.108333333333333,0.190123456790123,0,82,3590,0.989693593314763,"TMMwsp",TRUE,FALSE,1.51195587202079,"purity_filtered",43,5,0.4,0.6,0.15,5,1070897.5
15690,48,46,2,1720,0.0267441860465116,0.958333333333333,0.0416666666666667,0.1,0.181820682320846,0,0,0,86,3409,0.985626283367556,"TMMwsp",TRUE,FALSE,1.38749963400129,"purity_ignored",44,1,0,0.6,0.15,5,789691
16785,64,61,3,1720,0.0354651162790698,0.953125,0.046875,0.1,0.180484461433084,0,0,0,94,2531,0.985381272224417,"TMMwsp",TRUE,FALSE,1.37866196286673,"purity_covariate",44,1,0,0.6,0.15,5,789691
15690,48,46,2,1720,0.0267441860465116,0.958333333333333,0.0416666666666667,0.1,0.18174737167305,0,0,0,86,3409,0.985626283367556,"TMMwsp",TRUE,FALSE,1.38749963400129,"purity_filtered",44,1,0,0.6,0.15,5,789691
15254,109,66,43,1720,0.0383720930232558,0.605504587155963,0.394495412844037,0.1,0.155389990240773,0,0.00239808153477218,0,89,3797,0.990518830655781,"TMMwsp",TRUE,FALSE,1.39944789880031,"purity_ignored",44,2,0.1,0.6,0.15,5,624445.5
16388,22,22,0,1720,0.0127906976744186,1,0,0.1,0.136380286809791,0,0,0,97,2862,0.989168413696716,"TMMwsp",TRUE,FALSE,1.5022162049633,"purity_covariate",44,2,0.1,0.6,0.15,5,624445.5
14438,41,39,2,1720,0.0226744186046512,0.951219512195122,0.048780487804878,0.1,0.167537615024747,0,0,0,85,4220,0.98957345971564,"TMMwsp",FALSE,FALSE,1.46297301889337,"purity_filtered",44,2,0.1,0.6,0.15,5,624445.5
15471,35,33,2,1720,0.0191860465116279,0.942857142857143,0.0571428571428571,0.1,0.182846536729134,0,0,0,89,3498,0.987135506003431,"TMMwsp",TRUE,FALSE,1.46463960676263,"purity_ignored",44,3,0.2,0.6,0.15,5,902071
16571,30,30,0,1720,0.0174418604651163,1,0,0.1,0.177435217169966,0,0,0,96,2594,0.985350809560524,"TMMwsp",TRUE,FALSE,1.48104212381773,"purity_covariate",44,3,0.2,0.6,0.15,5,902071
14979,7,7,0,1720,0.00406976744186047,1,0,0.1,0.155554823981311,0,0,0,78,3426,0.990659661412726,"TMMwsp",TRUE,FALSE,1.40950395233799,"purity_filtered",44,3,0.2,0.6,0.15,5,902071
15616,368,84,284,1720,0.0488372093023256,0.228260869565217,0.771739130434783,0.1,0.118651486482905,0.00833333333333333,0.0051948051948052,0,91,3624,0.988686534216336,"TMMwsp",TRUE,FALSE,1.52688762930154,"purity_ignored",44,4,0.3,0.6,0.15,5,959673
